month,service_center_id,service_type,job_category,model_id,variant_id,total_orders,completed_orders,breached_orders,sla_target_hours,avg_resolution_hours,p90_resolution_hours,backlog_open_orders,parts_wait_orders,repeat_repair_orders,cancelled_orders
2024-05-01,SVC007,Periodic Service,Mechanical,,,7,7,0,48.00,36.07,64.11,0,0,0,0
2024-05-01,SVC007,Recall Campaign,Campaign,,,27,18,2,48.00,36.28,64.42,5,2,1,4
2024-05-01,SVC007,Running Repair,Body Repair,,,1,0,0,96.00,80.01,122.02,0,0,0,1
2024-05-01,SVC007,Running Repair,Campaign,,,5,5,0,48.00,36.05,64.08,0,0,0,0
2024-05-01,SVC007,Running Repair,Diagnostics,,,8,5,1,48.00,36.08,64.12,0,0,2,3
2024-05-01,SVC007,Running Repair,Electrical,,,6,3,1,72.00,58.06,96.09,3,1,0,0
2024-05-01,SVC007,Running Repair,Maintenance,,,4,2,0,48.00,36.04,64.06,0,0,0,2
2024-05-01,SVC007,Running Repair,Mechanical,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2024-05-01,SVC007,Warranty Repair,Body Repair,,,1,0,0,96.00,80.01,122.02,1,0,0,0
2024-05-01,SVC007,Warranty Repair,Campaign,,,5,2,0,48.00,36.05,64.08,1,0,0,2
2024-05-01,SVC007,Warranty Repair,Diagnostics,,,2,2,0,48.00,36.02,64.03,0,0,1,0
2024-05-01,SVC007,Warranty Repair,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-05-01,SVC007,Warranty Repair,Maintenance,,,4,2,0,48.00,36.04,64.06,1,0,0,1
2024-05-01,SVC007,Warranty Repair,Mechanical,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2024-05-01,SVC008,Accident Repair,Body Repair,,,23,16,3,96.00,80.23,122.35,4,1,2,3
2024-05-01,SVC008,Inspection,Body Repair,,,4,3,1,96.00,80.04,122.06,1,0,1,0
2024-05-01,SVC008,Inspection,Campaign,,,6,6,0,48.00,36.06,64.09,0,0,0,0
2024-05-01,SVC008,Inspection,Diagnostics,,,2,0,0,48.00,36.02,64.03,0,0,0,2
2024-05-01,SVC008,Inspection,Electrical,,,3,0,0,72.00,58.03,96.05,1,0,0,2
2024-05-01,SVC008,Inspection,Mechanical,,,4,3,0,48.00,36.04,64.06,0,0,0,1
2024-05-01,SVC008,Periodic Service,Body Repair,,,6,5,1,96.00,80.06,122.09,0,0,1,1
2024-05-01,SVC008,Periodic Service,Campaign,,,4,2,0,48.00,36.04,64.06,0,0,0,2
2024-05-01,SVC008,Periodic Service,Diagnostics,,,5,3,1,48.00,36.05,64.08,1,0,1,1
2024-05-01,SVC008,Periodic Service,Electrical,,,3,3,0,72.00,58.03,96.05,0,0,0,0
2024-05-01,SVC008,Periodic Service,Maintenance,,,4,4,0,48.00,36.04,64.06,0,0,1,0
2024-05-01,SVC008,Periodic Service,Mechanical,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2024-05-01,SVC008,Recall Campaign,Campaign,,,20,16,2,48.00,36.20,64.30,2,1,3,2
2024-05-01,SVC008,Running Repair,Body Repair,,,7,5,1,96.00,80.07,122.11,1,0,0,1
2024-05-01,SVC008,Running Repair,Campaign,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2024-05-01,SVC008,Running Repair,Diagnostics,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2024-05-01,SVC008,Running Repair,Electrical,,,3,1,0,72.00,58.03,96.05,1,0,0,1
2024-05-01,SVC008,Running Repair,Maintenance,,,7,6,1,48.00,36.07,64.11,1,0,0,0
2024-05-01,SVC008,Running Repair,Mechanical,,,6,3,0,48.00,36.06,64.09,1,0,0,2
2024-05-01,SVC008,Warranty Repair,Body Repair,,,6,4,1,96.00,80.06,122.09,0,0,1,2
2024-05-01,SVC008,Warranty Repair,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-05-01,SVC008,Warranty Repair,Electrical,,,3,2,0,72.00,58.03,96.05,1,0,0,0
2024-05-01,SVC008,Warranty Repair,Maintenance,,,3,1,1,48.00,36.03,64.05,2,0,1,0
2024-05-01,SVC008,Warranty Repair,Mechanical,,,4,3,0,48.00,36.04,64.06,1,0,0,0
2024-05-01,SVC009,Accident Repair,Body Repair,,,13,10,2,96.00,80.13,122.19,2,1,2,1
2024-05-01,SVC009,Inspection,Body Repair,,,5,4,0,96.00,80.05,122.07,1,0,0,0
2024-05-01,SVC009,Inspection,Campaign,,,7,6,0,48.00,36.07,64.10,1,0,0,0
2024-05-01,SVC009,Inspection,Diagnostics,,,1,1,0,48.00,36.01,64.01,0,0,0,0
2024-05-01,SVC009,Inspection,Electrical,,,4,4,1,72.00,58.04,96.06,0,0,1,0
2024-05-01,SVC009,Inspection,Maintenance,,,6,6,0,48.00,36.06,64.09,0,0,0,0
2024-05-01,SVC009,Inspection,Mechanical,,,8,6,1,48.00,36.08,64.12,0,0,1,2
2024-05-01,SVC009,Periodic Service,Body Repair,,,5,3,0,96.00,80.05,122.07,2,0,0,0
2024-05-01,SVC009,Periodic Service,Campaign,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2024-05-01,SVC009,Periodic Service,Diagnostics,,,3,3,0,48.00,36.03,64.04,0,0,0,0
2024-05-01,SVC009,Periodic Service,Electrical,,,4,2,0,72.00,58.04,96.06,1,0,0,1
2024-05-01,SVC009,Periodic Service,Maintenance,,,3,2,0,48.00,36.03,64.04,0,0,0,1
2024-05-01,SVC009,Periodic Service,Mechanical,,,2,1,1,48.00,36.02,64.03,1,0,2,0
2024-05-01,SVC009,Recall Campaign,Campaign,,,18,11,1,48.00,36.18,64.26,5,1,1,2
2024-05-01,SVC009,Running Repair,Body Repair,,,6,3,1,96.00,80.06,122.09,3,0,1,0
2024-05-01,SVC009,Running Repair,Campaign,,,5,2,0,48.00,36.05,64.07,3,0,0,0
2024-05-01,SVC009,Running Repair,Diagnostics,,,3,2,0,48.00,36.03,64.04,0,0,0,1
2024-05-01,SVC009,Running Repair,Electrical,,,2,2,1,72.00,58.02,96.03,0,0,1,0
2024-05-01,SVC009,Running Repair,Maintenance,,,6,2,0,48.00,36.06,64.09,2,0,0,2
2024-05-01,SVC009,Running Repair,Mechanical,,,6,5,0,48.00,36.06,64.09,1,0,0,0
2024-05-01,SVC009,Warranty Repair,Body Repair,,,1,1,0,96.00,80.01,122.01,0,0,0,0
2024-05-01,SVC009,Warranty Repair,Campaign,,,5,4,0,48.00,36.05,64.07,0,0,0,1
2024-05-01,SVC009,Warranty Repair,Diagnostics,,,1,0,0,48.00,36.01,64.01,1,0,1,0
2024-05-01,SVC009,Warranty Repair,Electrical,,,5,3,1,72.00,58.05,96.07,1,1,0,1
2024-05-01,SVC009,Warranty Repair,Maintenance,,,2,0,0,48.00,36.02,64.03,1,0,0,1
2024-05-01,SVC009,Warranty Repair,Mechanical,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2024-05-01,SVC010,Accident Repair,Body Repair,,,11,2,1,96.00,80.17,122.26,3,1,1,6
2024-05-01,SVC010,Inspection,Body Repair,,,6,4,0,96.00,80.09,122.14,0,0,0,2
2024-05-01,SVC010,Inspection,Campaign,,,3,3,0,48.00,36.05,64.07,0,0,0,0
2024-05-01,SVC010,Inspection,Electrical,,,4,3,0,72.00,58.06,96.09,1,0,0,0
2024-05-01,SVC010,Inspection,Maintenance,,,2,1,0,48.00,36.03,64.05,1,0,1,0
2024-05-01,SVC010,Inspection,Mechanical,,,1,0,0,48.00,36.02,64.02,0,0,0,1
2024-05-01,SVC010,Periodic Service,Body Repair,,,4,3,0,96.00,80.06,122.09,0,0,0,1
2024-05-01,SVC010,Periodic Service,Campaign,,,1,1,0,48.00,36.02,64.02,0,0,0,0
2024-05-01,SVC010,Periodic Service,Diagnostics,,,3,0,0,48.00,36.05,64.07,2,0,1,1
2024-05-01,SVC010,Periodic Service,Electrical,,,5,2,0,72.00,58.08,96.12,3,1,0,0
2024-05-01,SVC010,Periodic Service,Maintenance,,,2,1,0,48.00,36.03,64.05,0,0,0,1
2024-05-01,SVC010,Periodic Service,Mechanical,,,3,1,0,48.00,36.05,64.07,1,0,0,1
2024-05-01,SVC010,Recall Campaign,Campaign,,,11,7,0,48.00,36.17,64.26,3,1,0,1
2024-05-01,SVC010,Running Repair,Body Repair,,,5,3,1,96.00,80.08,122.12,0,0,0,2
2024-05-01,SVC010,Running Repair,Campaign,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2024-05-01,SVC010,Running Repair,Diagnostics,,,1,0,0,48.00,36.02,64.02,1,0,0,0
2024-05-01,SVC010,Running Repair,Electrical,,,1,1,0,72.00,58.02,96.02,0,0,0,0
2024-05-01,SVC010,Running Repair,Maintenance,,,6,4,0,48.00,36.09,64.14,1,0,0,1
2024-05-01,SVC010,Running Repair,Mechanical,,,1,1,0,48.00,36.02,64.02,0,0,0,0
2024-05-01,SVC010,Warranty Repair,Body Repair,,,1,1,0,96.00,80.02,122.02,0,0,0,0
2024-05-01,SVC010,Warranty Repair,Campaign,,,4,3,0,48.00,36.06,64.09,1,0,0,0
2024-05-01,SVC010,Warranty Repair,Diagnostics,,,3,1,1,48.00,36.05,64.07,1,0,1,1
2024-05-01,SVC010,Warranty Repair,Electrical,,,1,1,0,72.00,58.02,96.02,0,0,1,0
2024-05-01,SVC010,Warranty Repair,Mechanical,,,4,2,0,48.00,36.06,64.09,1,0,0,1
2024-05-01,SVC011,Accident Repair,Body Repair,,,13,9,2,96.00,80.20,122.30,2,1,1,2
2024-05-01,SVC011,Inspection,Body Repair,,,2,2,0,96.00,80.03,122.05,0,0,0,0
2024-05-01,SVC011,Inspection,Campaign,,,3,2,0,48.00,36.05,64.07,0,0,0,1
2024-05-01,SVC011,Inspection,Diagnostics,,,5,5,0,48.00,36.08,64.11,0,0,0,0
2024-05-01,SVC011,Inspection,Electrical,,,2,2,0,72.00,58.03,96.05,0,0,0,0
2024-05-01,SVC011,Inspection,Maintenance,,,3,3,0,48.00,36.05,64.07,0,0,0,0
2024-05-01,SVC011,Inspection,Mechanical,,,3,3,0,48.00,36.05,64.07,0,0,0,0
2024-05-01,SVC011,Periodic Service,Body Repair,,,5,4,0,96.00,80.08,122.11,0,0,0,1
2024-05-01,SVC011,Periodic Service,Diagnostics,,,2,1,0,48.00,36.03,64.05,0,0,0,1
2024-05-01,SVC011,Periodic Service,Electrical,,,6,5,0,72.00,58.09,96.14,1,1,0,0
2024-05-01,SVC011,Periodic Service,Maintenance,,,3,1,0,48.00,36.05,64.07,1,0,0,1
2024-05-01,SVC011,Periodic Service,Mechanical,,,5,4,0,48.00,36.08,64.11,0,0,0,1
2024-05-01,SVC011,Recall Campaign,Campaign,,,13,7,1,48.00,36.20,64.30,1,1,2,5
2024-05-01,SVC011,Running Repair,Campaign,,,1,1,0,48.00,36.02,64.02,0,0,0,0
2024-05-01,SVC011,Running Repair,Diagnostics,,,3,2,0,48.00,36.05,64.07,1,0,0,0
2024-05-01,SVC011,Running Repair,Maintenance,,,3,1,0,48.00,36.05,64.07,0,0,0,2
2024-05-01,SVC011,Running Repair,Mechanical,,,5,2,1,48.00,36.08,64.11,3,0,1,0
2024-05-01,SVC011,Warranty Repair,Body Repair,,,3,2,0,96.00,80.05,122.07,1,0,0,0
2024-05-01,SVC011,Warranty Repair,Campaign,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2024-05-01,SVC011,Warranty Repair,Diagnostics,,,3,2,1,48.00,36.05,64.07,1,0,1,0
2024-05-01,SVC011,Warranty Repair,Electrical,,,4,3,0,72.00,58.06,96.09,0,0,0,1
2024-05-01,SVC011,Warranty Repair,Maintenance,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2024-05-01,SVC011,Warranty Repair,Mechanical,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2024-05-01,SVC012,Accident Repair,Body Repair,,,9,7,1,96.00,80.13,122.20,1,1,0,1
2024-05-01,SVC012,Inspection,Campaign,,,4,3,0,48.00,36.06,64.09,0,0,0,1
2024-05-01,SVC012,Inspection,Electrical,,,2,2,0,72.00,58.03,96.04,0,0,0,0
2024-05-01,SVC012,Inspection,Maintenance,,,1,0,0,48.00,36.01,64.02,1,0,1,0
2024-05-01,SVC012,Periodic Service,Campaign,,,3,2,0,48.00,36.04,64.07,0,0,1,1
2024-05-01,SVC012,Periodic Service,Diagnostics,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2024-05-01,SVC012,Periodic Service,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-05-01,SVC012,Periodic Service,Maintenance,,,2,1,1,48.00,36.03,64.04,0,0,2,1
2024-05-01,SVC012,Periodic Service,Mechanical,,,6,5,0,48.00,36.09,64.13,0,0,0,1
2024-05-01,SVC012,Recall Campaign,Campaign,,,19,13,1,48.00,36.28,64.42,2,1,0,4
2024-05-01,SVC012,Running Repair,Body Repair,,,1,1,0,96.00,80.01,122.02,0,0,0,0
2024-05-01,SVC012,Running Repair,Campaign,,,5,5,0,48.00,36.07,64.11,0,0,0,0
2024-05-01,SVC012,Running Repair,Diagnostics,,,3,2,0,48.00,36.04,64.07,0,0,0,1
2024-05-01,SVC012,Running Repair,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-05-01,SVC012,Running Repair,Maintenance,,,3,2,0,48.00,36.04,64.07,0,0,0,1
2024-05-01,SVC012,Running Repair,Mechanical,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2024-05-01,SVC012,Warranty Repair,Campaign,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2024-05-01,SVC012,Warranty Repair,Diagnostics,,,2,1,0,48.00,36.03,64.04,0,0,0,1
2024-05-01,SVC012,Warranty Repair,Electrical,,,3,2,1,72.00,58.04,96.07,1,0,1,0
2024-05-01,SVC012,Warranty Repair,Maintenance,,,3,3,0,48.00,36.04,64.07,0,0,0,0
2024-05-01,SVC013,Accident Repair,Body Repair,,,16,12,2,96.00,80.23,122.35,1,1,1,3
2024-05-01,SVC013,Inspection,Body Repair,,,2,2,0,96.00,80.03,122.04,0,0,1,0
2024-05-01,SVC013,Inspection,Diagnostics,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2024-05-01,SVC013,Inspection,Maintenance,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-05-01,SVC013,Inspection,Mechanical,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2024-05-01,SVC013,Periodic Service,Body Repair,,,2,1,0,96.00,80.03,122.04,0,0,0,1
2024-05-01,SVC013,Periodic Service,Campaign,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2024-05-01,SVC013,Periodic Service,Diagnostics,,,2,1,0,48.00,36.03,64.04,0,0,0,1
2024-05-01,SVC013,Periodic Service,Electrical,,,2,2,0,72.00,58.03,96.04,0,0,0,0
2024-05-01,SVC013,Periodic Service,Maintenance,,,5,4,0,48.00,36.07,64.11,1,0,0,0
2024-05-01,SVC013,Periodic Service,Mechanical,,,3,2,0,48.00,36.04,64.07,1,0,0,0
2024-05-01,SVC013,Recall Campaign,Campaign,,,18,13,1,48.00,36.26,64.39,1,1,1,4
2024-05-01,SVC013,Running Repair,Body Repair,,,5,2,1,96.00,80.07,122.11,1,0,0,2
2024-05-01,SVC013,Running Repair,Campaign,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2024-05-01,SVC013,Running Repair,Diagnostics,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-05-01,SVC013,Running Repair,Electrical,,,2,0,0,72.00,58.03,96.04,0,0,0,2
2024-05-01,SVC013,Running Repair,Maintenance,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2024-05-01,SVC013,Running Repair,Mechanical,,,2,1,0,48.00,36.03,64.04,0,0,1,1
2024-05-01,SVC013,Warranty Repair,Campaign,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-05-01,SVC013,Warranty Repair,Diagnostics,,,2,1,0,48.00,36.03,64.04,1,0,1,0
2024-05-01,SVC013,Warranty Repair,Maintenance,,,4,3,0,48.00,36.06,64.09,1,0,0,0
2024-05-01,SVC013,Warranty Repair,Mechanical,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2024-05-01,SVC014,Accident Repair,Body Repair,,,11,2,1,96.00,80.16,122.23,3,1,0,6
2024-05-01,SVC014,Inspection,Body Repair,,,3,2,0,96.00,80.04,122.06,0,0,0,1
2024-05-01,SVC014,Inspection,Campaign,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-05-01,SVC014,Inspection,Diagnostics,,,3,1,0,48.00,36.04,64.06,2,0,0,0
2024-05-01,SVC014,Inspection,Electrical,,,4,4,0,72.00,58.06,96.09,0,0,0,0
2024-05-01,SVC014,Inspection,Maintenance,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2024-05-01,SVC014,Inspection,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-05-01,SVC014,Periodic Service,Body Repair,,,2,1,0,96.00,80.03,122.04,0,0,0,1
2024-05-01,SVC014,Periodic Service,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-05-01,SVC014,Periodic Service,Diagnostics,,,3,1,0,48.00,36.04,64.06,1,0,0,1
2024-05-01,SVC014,Periodic Service,Electrical,,,5,3,1,72.00,58.07,96.11,0,1,1,2
2024-05-01,SVC014,Periodic Service,Maintenance,,,3,1,0,48.00,36.04,64.06,1,0,0,1
2024-05-01,SVC014,Periodic Service,Mechanical,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2024-05-01,SVC014,Recall Campaign,Campaign,,,17,13,1,48.00,36.24,64.36,4,1,1,0
2024-05-01,SVC014,Running Repair,Body Repair,,,7,5,1,96.00,80.10,122.15,1,0,0,1
2024-05-01,SVC014,Running Repair,Campaign,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-05-01,SVC014,Running Repair,Diagnostics,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2024-05-01,SVC014,Running Repair,Maintenance,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2024-05-01,SVC014,Running Repair,Mechanical,,,3,1,1,48.00,36.04,64.06,1,0,1,1
2024-05-01,SVC014,Warranty Repair,Body Repair,,,2,2,0,96.00,80.03,122.04,0,0,0,0
2024-05-01,SVC014,Warranty Repair,Campaign,,,3,1,0,48.00,36.04,64.06,0,0,0,2
2024-05-01,SVC014,Warranty Repair,Electrical,,,5,5,1,72.00,58.07,96.11,0,1,1,0
2024-05-01,SVC014,Warranty Repair,Maintenance,,,4,3,0,48.00,36.06,64.09,0,0,0,1
2024-05-01,SVC014,Warranty Repair,Mechanical,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-05-01,SVC015,Accident Repair,Body Repair,,,9,4,1,96.00,80.13,122.19,2,1,1,3
2024-05-01,SVC015,Inspection,Body Repair,,,3,1,0,96.00,80.04,122.06,1,0,0,1
2024-05-01,SVC015,Inspection,Campaign,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-05-01,SVC015,Inspection,Diagnostics,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-05-01,SVC015,Inspection,Electrical,,,1,0,0,72.00,58.01,96.02,1,0,0,0
2024-05-01,SVC015,Inspection,Maintenance,,,4,3,0,48.00,36.06,64.08,0,0,0,1
2024-05-01,SVC015,Inspection,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-05-01,SVC015,Periodic Service,Body Repair,,,4,3,1,96.00,80.06,122.08,0,0,1,1
2024-05-01,SVC015,Periodic Service,Campaign,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2024-05-01,SVC015,Periodic Service,Diagnostics,,,6,5,0,48.00,36.08,64.12,1,0,0,0
2024-05-01,SVC015,Periodic Service,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-05-01,SVC015,Periodic Service,Mechanical,,,3,2,0,48.00,36.04,64.06,1,0,1,0
2024-05-01,SVC015,Recall Campaign,Campaign,,,20,9,2,48.00,36.28,64.42,6,1,2,5
2024-05-01,SVC015,Running Repair,Body Repair,,,3,2,0,96.00,80.04,122.06,1,0,0,0
2024-05-01,SVC015,Running Repair,Campaign,,,3,3,0,48.00,36.04,64.06,0,0,0,0
2024-05-01,SVC015,Running Repair,Diagnostics,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-05-01,SVC015,Running Repair,Electrical,,,4,2,0,72.00,58.06,96.08,1,0,0,1
2024-05-01,SVC015,Running Repair,Maintenance,,,3,2,0,48.00,36.04,64.06,1,0,0,0
2024-05-01,SVC015,Running Repair,Mechanical,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2024-05-01,SVC015,Warranty Repair,Body Repair,,,5,2,1,96.00,80.07,122.10,2,0,0,1
2024-05-01,SVC015,Warranty Repair,Campaign,,,4,3,0,48.00,36.06,64.08,1,0,0,0
2024-05-01,SVC015,Warranty Repair,Diagnostics,,,6,4,0,48.00,36.08,64.12,1,0,0,1
2024-05-01,SVC015,Warranty Repair,Electrical,,,1,0,0,72.00,58.01,96.02,1,0,1,0
2024-05-01,SVC015,Warranty Repair,Mechanical,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2024-05-01,SVC016,Accident Repair,Body Repair,,,20,13,2,96.00,80.16,122.24,2,1,1,5
2024-05-01,SVC016,Inspection,Body Repair,,,4,4,1,96.00,80.03,122.05,0,0,1,0
2024-05-01,SVC016,Inspection,Campaign,,,8,4,0,48.00,36.07,64.10,3,0,0,1
2024-05-01,SVC016,Inspection,Diagnostics,,,6,6,1,48.00,36.05,64.07,0,0,1,0
2024-05-01,SVC016,Inspection,Electrical,,,6,5,0,72.00,58.05,96.07,0,1,0,1
2024-05-01,SVC016,Inspection,Maintenance,,,7,5,1,48.00,36.06,64.09,0,0,1,2
2024-05-01,SVC016,Inspection,Mechanical,,,3,2,0,48.00,36.02,64.04,0,0,0,1
2024-05-01,SVC016,Periodic Service,Body Repair,,,5,4,0,96.00,80.04,122.06,0,0,0,1
2024-05-01,SVC016,Periodic Service,Campaign,,,6,4,0,48.00,36.05,64.07,2,0,0,0
2024-05-01,SVC016,Periodic Service,Diagnostics,,,4,4,0,48.00,36.03,64.05,0,0,0,0
2024-05-01,SVC016,Periodic Service,Electrical,,,5,3,0,72.00,58.04,96.06,0,1,0,2
2024-05-01,SVC016,Periodic Service,Maintenance,,,3,2,0,48.00,36.02,64.04,0,0,0,1
2024-05-01,SVC016,Periodic Service,Mechanical,,,5,4,0,48.00,36.04,64.06,1,0,0,0
2024-05-01,SVC016,Recall Campaign,Campaign,,,21,17,1,48.00,36.17,64.26,2,1,1,2
2024-05-01,SVC016,Running Repair,Body Repair,,,5,3,1,96.00,80.04,122.06,1,0,1,1
2024-05-01,SVC016,Running Repair,Campaign,,,4,1,0,48.00,36.03,64.05,1,0,0,2
2024-05-01,SVC016,Running Repair,Diagnostics,,,13,8,1,48.00,36.11,64.16,3,1,0,2
2024-05-01,SVC016,Running Repair,Electrical,,,4,2,0,72.00,58.03,96.05,2,0,0,0
2024-05-01,SVC016,Running Repair,Maintenance,,,4,3,0,48.00,36.03,64.05,0,0,0,1
2024-05-01,SVC016,Running Repair,Mechanical,,,5,3,0,48.00,36.04,64.06,1,0,0,1
2024-05-01,SVC016,Warranty Repair,Body Repair,,,6,4,1,96.00,80.05,122.07,1,0,1,1
2024-05-01,SVC016,Warranty Repair,Campaign,,,3,2,0,48.00,36.02,64.04,1,0,0,0
2024-05-01,SVC016,Warranty Repair,Diagnostics,,,2,1,0,48.00,36.02,64.02,0,0,0,1
2024-05-01,SVC016,Warranty Repair,Electrical,,,8,7,1,72.00,58.07,96.10,1,1,1,0
2024-05-01,SVC016,Warranty Repair,Maintenance,,,5,2,0,48.00,36.04,64.06,0,0,0,3
2024-05-01,SVC016,Warranty Repair,Mechanical,,,5,4,0,48.00,36.04,64.06,0,0,0,1
2024-05-01,SVC017,Accident Repair,Body Repair,,,41,24,4,96.00,80.32,122.48,8,2,0,9
2024-05-01,SVC017,Inspection,Body Repair,,,6,6,0,96.00,80.05,122.07,0,0,0,0
2024-05-01,SVC017,Inspection,Campaign,,,3,3,0,48.00,36.02,64.04,0,0,1,0
2024-05-01,SVC017,Inspection,Diagnostics,,,8,7,0,48.00,36.06,64.09,1,0,0,0
2024-05-01,SVC017,Inspection,Electrical,,,6,4,1,72.00,58.05,96.07,1,1,1,1
2024-05-01,SVC017,Inspection,Maintenance,,,8,5,0,48.00,36.06,64.09,2,0,0,1
2024-05-01,SVC017,Inspection,Mechanical,,,8,6,1,48.00,36.06,64.09,2,0,2,0
2024-05-01,SVC017,Periodic Service,Body Repair,,,6,4,0,96.00,80.05,122.07,0,0,0,2
2024-05-01,SVC017,Periodic Service,Campaign,,,5,4,0,48.00,36.04,64.06,1,0,0,0
2024-05-01,SVC017,Periodic Service,Diagnostics,,,7,5,1,48.00,36.05,64.08,1,0,1,1
2024-05-01,SVC017,Periodic Service,Electrical,,,8,6,1,72.00,58.06,96.09,2,1,0,0
2024-05-01,SVC017,Periodic Service,Maintenance,,,1,1,0,48.00,36.01,64.01,0,0,0,0
2024-05-01,SVC017,Periodic Service,Mechanical,,,4,2,0,48.00,36.03,64.05,0,0,0,2
2024-05-01,SVC017,Recall Campaign,Campaign,,,30,19,2,48.00,36.24,64.35,7,2,1,4
2024-05-01,SVC017,Running Repair,Body Repair,,,5,1,1,96.00,80.04,122.06,1,0,0,3
2024-05-01,SVC017,Running Repair,Campaign,,,5,4,0,48.00,36.04,64.06,1,0,0,0
2024-05-01,SVC017,Running Repair,Diagnostics,,,3,1,0,48.00,36.02,64.04,1,0,0,1
2024-05-01,SVC017,Running Repair,Electrical,,,9,6,2,72.00,58.07,96.11,1,1,2,2
2024-05-01,SVC017,Running Repair,Maintenance,,,3,3,0,48.00,36.02,64.04,0,0,0,0
2024-05-01,SVC017,Running Repair,Mechanical,,,9,7,1,48.00,36.07,64.11,1,1,2,1
2024-05-01,SVC017,Warranty Repair,Body Repair,,,4,3,0,96.00,80.03,122.05,0,0,0,1
2024-05-01,SVC017,Warranty Repair,Campaign,,,2,1,0,48.00,36.02,64.02,1,0,0,0
2024-05-01,SVC017,Warranty Repair,Diagnostics,,,6,3,1,48.00,36.05,64.07,2,0,1,1
2024-05-01,SVC017,Warranty Repair,Electrical,,,1,1,0,72.00,58.01,96.01,0,0,0,0
2024-05-01,SVC017,Warranty Repair,Maintenance,,,5,4,0,48.00,36.04,64.06,0,0,0,1
2024-05-01,SVC017,Warranty Repair,Mechanical,,,5,2,0,48.00,36.04,64.06,3,0,0,0
2024-05-01,SVC018,Accident Repair,Body Repair,,,33,18,3,96.00,80.25,122.38,7,2,0,8
2024-05-01,SVC018,Inspection,Body Repair,,,3,3,0,96.00,80.02,122.03,0,0,0,0
2024-05-01,SVC018,Inspection,Campaign,,,9,5,1,48.00,36.07,64.10,2,1,1,2
2024-05-01,SVC018,Inspection,Diagnostics,,,3,3,0,48.00,36.02,64.03,0,0,0,0
2024-05-01,SVC018,Inspection,Electrical,,,6,4,0,72.00,58.05,96.07,2,1,0,0
2024-05-01,SVC018,Inspection,Maintenance,,,4,1,0,48.00,36.03,64.05,2,0,1,1
2024-05-01,SVC018,Inspection,Mechanical,,,3,2,0,48.00,36.02,64.03,1,0,0,0
2024-05-01,SVC018,Periodic Service,Body Repair,,,4,2,0,96.00,80.03,122.05,1,0,0,1
2024-05-01,SVC018,Periodic Service,Campaign,,,5,4,0,48.00,36.04,64.06,1,0,0,0
2024-05-01,SVC018,Periodic Service,Diagnostics,,,6,4,0,48.00,36.05,64.07,1,0,0,1
2024-05-01,SVC018,Periodic Service,Electrical,,,2,1,0,72.00,58.02,96.02,1,0,0,0
2024-05-01,SVC018,Periodic Service,Maintenance,,,3,2,0,48.00,36.02,64.03,1,0,0,0
