service_order_id,order_date,month,service_center_id,model_id,variant_id,service_type,job_category,service_channel,status,warranty_flag,repeat_repair_flag,campaign_flag,appointment_flag,promised_delivery_date,completed_date,labor_hours,bay_hours
SO0004289,2026-02-05,2026-02-01,SVC004,MDL004,VAR021,Accident Repair,Body Repair,Walk-in,Open,false,false,false,true,2026-02-10,,10.7,8.9
SO0004290,2026-02-11,2026-02-01,SVC004,MDL004,VAR022,Accident Repair,Body Repair,Fleet,Open,false,false,false,true,2026-02-16,,20.2,16.7
SO0004291,2026-02-07,2026-02-01,SVC004,MDL004,VAR023,Periodic Service,Campaign,Walk-in,Completed,false,false,false,true,2026-02-08,2026-02-08,1.4,1.0
SO0004292,2026-02-05,2026-02-01,SVC004,MDL004,VAR024,Accident Repair,Body Repair,Fleet,Open,false,false,false,false,2026-02-10,,17.5,14.6
SO0004293,2026-02-09,2026-02-01,SVC004,MDL005,VAR025,Inspection,Maintenance,Walk-in,Completed,true,false,false,true,2026-02-10,2026-02-11,5.4,3.8
SO0004294,2026-03-09,2026-03-01,SVC004,MDL004,VAR022,Warranty Repair,Diagnostics,Appointment,Completed,true,false,false,true,2026-03-10,2026-03-10,5.4,3.7
SO0004295,2026-03-31,2026-03-01,SVC004,MDL004,VAR023,Periodic Service,Diagnostics,Fleet,Completed,false,false,false,true,2026-04-01,2026-03-31,1.9,1.7
SO0004296,2026-03-31,2026-03-01,SVC004,MDL004,VAR024,Warranty Repair,Maintenance,Fleet,Open,true,false,false,true,2026-04-01,,2.4,1.8
SO0004297,2026-03-13,2026-03-01,SVC004,MDL005,VAR025,Recall Campaign,Campaign,Walk-in,Open,false,false,true,true,2026-03-14,,5.9,4.4
SO0004298,2026-03-11,2026-03-01,SVC004,MDL005,VAR026,Accident Repair,Body Repair,Walk-in,Completed,true,false,false,true,2026-03-16,2026-03-19,6.7,4.7
SO0004299,2026-03-19,2026-03-01,SVC004,MDL005,VAR027,Accident Repair,Body Repair,Pickup-Drop,Cancelled,false,false,false,true,2026-03-24,,7.3,5.7
SO0004300,2026-03-23,2026-03-01,SVC004,MDL005,VAR028,Inspection,Body Repair,Pickup-Drop,Completed,false,false,false,false,2026-03-24,2026-03-24,7.6,5.9
SO0004301,2026-03-16,2026-03-01,SVC004,MDL005,VAR029,Periodic Service,Body Repair,Walk-in,Completed,false,false,false,true,2026-03-17,2026-03-17,1.9,1.7
SO0004302,2026-03-14,2026-03-01,SVC004,MDL005,VAR030,Inspection,Mechanical,Fleet,Open,false,false,false,false,2026-03-15,,6.4,5.1
SO0004303,2026-03-10,2026-03-01,SVC004,MDL006,VAR031,Periodic Service,Campaign,Appointment,Open,false,false,false,true,2026-03-11,,1.2,0.8
SO0004304,2026-03-24,2026-03-01,SVC004,MDL006,VAR032,Periodic Service,Campaign,Appointment,Completed,false,false,false,true,2026-03-25,2026-03-26,2.9,2.6
SO0004305,2026-03-05,2026-03-01,SVC004,MDL006,VAR033,Warranty Repair,Diagnostics,Pickup-Drop,Cancelled,true,false,false,false,2026-03-06,,5.1,3.8
SO0004306,2026-03-24,2026-03-01,SVC004,MDL006,VAR034,Warranty Repair,Electrical,Fleet,Open,true,false,false,true,2026-03-25,,7.7,5.9
SO0004307,2026-03-12,2026-03-01,SVC004,MDL006,VAR035,Warranty Repair,Electrical,Pickup-Drop,Completed,true,false,false,false,2026-03-13,2026-03-12,5.8,4.0
SO0004308,2026-03-01,2026-03-01,SVC004,MDL006,VAR036,Accident Repair,Body Repair,Fleet,Open,true,false,false,false,2026-03-06,,16.5,11.8
SO0004309,2026-03-03,2026-03-01,SVC004,MDL007,VAR037,Inspection,Mechanical,Walk-in,Open,false,true,false,true,2026-03-04,,2.9,2.0
SO0004310,2026-03-25,2026-03-01,SVC004,MDL007,VAR038,Warranty Repair,Diagnostics,Appointment,Completed,true,false,false,true,2026-03-26,2026-03-26,7.5,5.5
SO0004311,2026-03-25,2026-03-01,SVC004,MDL007,VAR039,Recall Campaign,Campaign,Appointment,Completed,false,false,true,true,2026-03-26,2026-03-26,5.1,3.9
SO0004312,2026-03-31,2026-03-01,SVC004,MDL007,VAR040,Running Repair,Campaign,Pickup-Drop,Cancelled,false,false,false,false,2026-04-01,,4.4,3.2
SO0004313,2026-03-30,2026-03-01,SVC004,MDL007,VAR041,Periodic Service,Campaign,Pickup-Drop,Cancelled,false,false,false,true,2026-03-31,,2.2,1.6
SO0004314,2026-03-11,2026-03-01,SVC004,MDL007,VAR042,Warranty Repair,Electrical,Walk-in,Completed,true,false,false,true,2026-03-12,2026-03-13,5.0,3.5
SO0004315,2026-03-12,2026-03-01,SVC004,MDL008,VAR043,Recall Campaign,Campaign,Fleet,Cancelled,false,false,true,true,2026-03-13,,6.4,4.2
SO0004316,2026-03-15,2026-03-01,SVC004,MDL008,VAR044,Accident Repair,Body Repair,Pickup-Drop,Completed,true,false,false,true,2026-03-20,2026-03-21,11.0,8.1
SO0004317,2026-03-13,2026-03-01,SVC004,MDL008,VAR045,Warranty Repair,Campaign,Pickup-Drop,Completed,true,false,false,true,2026-03-14,2026-03-13,2.5,1.7
SO0004318,2026-03-29,2026-03-01,SVC004,MDL008,VAR046,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-04-03,2026-04-07,19.3,15.2
SO0004319,2026-03-29,2026-03-01,SVC004,MDL008,VAR047,Recall Campaign,Campaign,Fleet,Completed,false,false,true,false,2026-03-30,2026-03-29,4.6,3.0
SO0004320,2026-03-27,2026-03-01,SVC004,MDL008,VAR048,Periodic Service,Maintenance,Appointment,Completed,true,true,false,true,2026-03-28,2026-03-29,2.9,2.1
SO0004321,2026-03-06,2026-03-01,SVC004,MDL009,VAR049,Running Repair,Mechanical,Appointment,Completed,false,true,false,true,2026-03-07,2026-03-08,3.6,2.5
SO0004322,2026-03-24,2026-03-01,SVC004,MDL009,VAR050,Inspection,Electrical,Walk-in,Completed,false,false,false,true,2026-03-25,2026-03-24,2.1,1.5
SO0004323,2026-03-26,2026-03-01,SVC004,MDL009,VAR051,Warranty Repair,Electrical,Fleet,Completed,true,false,false,true,2026-03-27,2026-03-26,4.5,3.8
SO0004324,2026-03-14,2026-03-01,SVC004,MDL009,VAR052,Periodic Service,Body Repair,Fleet,Completed,false,false,false,true,2026-03-15,2026-03-16,2.4,1.6
SO0004325,2026-03-12,2026-03-01,SVC004,MDL009,VAR053,Recall Campaign,Campaign,Fleet,Completed,false,false,true,true,2026-03-13,2026-03-14,6.5,4.3
SO0004326,2026-03-11,2026-03-01,SVC004,MDL009,VAR054,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-03-16,2026-03-15,9.0,6.5
SO0004327,2026-03-27,2026-03-01,SVC004,MDL010,VAR055,Warranty Repair,Electrical,Pickup-Drop,Completed,true,false,false,false,2026-03-28,2026-03-27,2.8,1.9
SO0004328,2026-03-07,2026-03-01,SVC004,MDL010,VAR056,Warranty Repair,Mechanical,Pickup-Drop,Completed,true,false,false,false,2026-03-08,2026-03-08,2.5,1.7
SO0004329,2026-03-14,2026-03-01,SVC004,MDL010,VAR057,Running Repair,Body Repair,Fleet,Open,false,false,false,false,2026-03-15,,3.6,2.6
SO0004330,2026-03-26,2026-03-01,SVC004,MDL010,VAR058,Inspection,Body Repair,Walk-in,Open,true,false,false,true,2026-03-27,,5.3,3.5
SO0004331,2026-03-11,2026-03-01,SVC004,MDL010,VAR059,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-03-16,2026-03-19,6.9,4.9
SO0004332,2026-03-31,2026-03-01,SVC004,MDL010,VAR060,Recall Campaign,Campaign,Fleet,Completed,true,false,true,false,2026-04-01,2026-03-31,5.1,3.8
SO0004333,2026-03-19,2026-03-01,SVC004,MDL011,VAR061,Warranty Repair,Mechanical,Fleet,Open,true,false,false,false,2026-03-20,,4.0,2.9
SO0004334,2026-03-14,2026-03-01,SVC004,MDL011,VAR062,Inspection,Campaign,Walk-in,Completed,false,false,false,true,2026-03-15,2026-03-15,2.3,1.6
SO0004335,2026-03-13,2026-03-01,SVC004,MDL011,VAR063,Inspection,Electrical,Fleet,Completed,false,false,false,true,2026-03-14,2026-03-13,6.7,5.7
SO0004336,2026-03-11,2026-03-01,SVC004,MDL011,VAR064,Recall Campaign,Campaign,Fleet,Cancelled,false,false,true,true,2026-03-12,,4.9,3.4
SO0004337,2026-03-13,2026-03-01,SVC004,MDL011,VAR065,Accident Repair,Body Repair,Appointment,Completed,false,false,false,false,2026-03-18,2026-03-21,23.7,16.5
SO0004338,2026-03-19,2026-03-01,SVC004,MDL011,VAR066,Running Repair,Campaign,Appointment,Completed,false,false,false,true,2026-03-20,2026-03-21,6.0,5.3
SO0004339,2026-03-16,2026-03-01,SVC004,MDL012,VAR067,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-03-21,2026-03-24,9.5,8.0
SO0004340,2026-03-05,2026-03-01,SVC004,MDL012,VAR068,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-03-06,2026-03-06,6.8,6.1
SO0004341,2026-03-15,2026-03-01,SVC004,MDL012,VAR069,Inspection,Electrical,Pickup-Drop,Completed,false,false,false,true,2026-03-16,2026-03-17,2.1,1.4
SO0004342,2026-03-10,2026-03-01,SVC004,MDL012,VAR070,Warranty Repair,Mechanical,Appointment,Completed,true,false,false,true,2026-03-11,2026-03-11,6.7,4.5
SO0004343,2026-03-14,2026-03-01,SVC004,MDL012,VAR071,Recall Campaign,Campaign,Pickup-Drop,Cancelled,false,false,true,true,2026-03-15,,2.8,1.9
SO0004344,2026-03-16,2026-03-01,SVC004,MDL012,VAR072,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-03-17,2026-03-16,2.7,2.2
SO0004345,2026-03-18,2026-03-01,SVC004,MDL001,VAR001,Running Repair,Body Repair,Pickup-Drop,Completed,false,false,false,false,2026-03-19,2026-03-20,3.8,2.9
SO0004346,2026-03-10,2026-03-01,SVC004,MDL001,VAR002,Inspection,Diagnostics,Appointment,Cancelled,false,false,false,true,2026-03-11,,7.9,6.0
SO0004347,2026-03-27,2026-03-01,SVC004,MDL001,VAR003,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-04-01,2026-04-05,12.2,9.4
SO0004348,2026-03-17,2026-03-01,SVC004,MDL001,VAR004,Accident Repair,Body Repair,Appointment,Completed,true,false,false,true,2026-03-22,2026-03-24,16.8,13.5
SO0004349,2026-03-16,2026-03-01,SVC004,MDL001,VAR005,Accident Repair,Body Repair,Walk-in,Completed,false,true,false,true,2026-03-21,2026-03-20,14.2,12.0
SO0004350,2026-03-23,2026-03-01,SVC004,MDL001,VAR006,Periodic Service,Body Repair,Appointment,Cancelled,false,false,false,true,2026-03-24,,1.4,1.2
SO0004351,2026-03-24,2026-03-01,SVC004,MDL002,VAR007,Running Repair,Diagnostics,Fleet,Cancelled,false,false,false,true,2026-03-25,,6.0,4.2
SO0004352,2026-03-29,2026-03-01,SVC004,MDL002,VAR008,Warranty Repair,Electrical,Appointment,Completed,true,false,false,true,2026-03-30,2026-03-29,7.2,6.0
SO0004353,2026-03-20,2026-03-01,SVC004,MDL002,VAR009,Warranty Repair,Campaign,Appointment,Completed,true,false,false,true,2026-03-21,2026-03-22,5.1,3.8
SO0004354,2026-03-16,2026-03-01,SVC004,MDL002,VAR010,Periodic Service,Body Repair,Appointment,Completed,false,false,false,true,2026-03-17,2026-03-16,3.2,2.1
SO0004355,2026-03-31,2026-03-01,SVC004,MDL002,VAR011,Inspection,Diagnostics,Fleet,Completed,false,false,false,true,2026-04-01,2026-03-31,7.5,5.7
SO0004356,2026-03-14,2026-03-01,SVC004,MDL002,VAR012,Inspection,Electrical,Appointment,Cancelled,false,false,false,true,2026-03-15,,4.0,3.0
SO0004357,2026-03-30,2026-03-01,SVC004,MDL003,VAR013,Inspection,Diagnostics,Pickup-Drop,Completed,true,false,false,true,2026-03-31,2026-04-01,3.2,2.5
SO0004358,2026-03-20,2026-03-01,SVC004,MDL003,VAR014,Recall Campaign,Campaign,Appointment,Completed,false,false,true,true,2026-03-21,2026-03-21,5.4,4.5
SO0004359,2026-03-08,2026-03-01,SVC004,MDL003,VAR015,Running Repair,Mechanical,Appointment,Open,false,false,false,true,2026-03-09,,7.5,6.1
SO0004360,2026-03-03,2026-03-01,SVC004,MDL003,VAR016,Inspection,Body Repair,Fleet,Open,false,false,false,true,2026-03-04,,2.8,2.4
SO0004361,2026-03-25,2026-03-01,SVC004,MDL003,VAR017,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-03-30,2026-03-29,11.2,9.6
SO0004362,2026-03-24,2026-03-01,SVC004,MDL003,VAR018,Recall Campaign,Campaign,Fleet,Completed,false,false,true,true,2026-03-25,2026-03-24,3.9,3.5
SO0004363,2026-03-10,2026-03-01,SVC004,MDL004,VAR019,Inspection,Maintenance,Fleet,Completed,true,false,false,true,2026-03-11,2026-03-11,3.6,3.2
SO0004364,2026-03-21,2026-03-01,SVC004,MDL004,VAR020,Inspection,Campaign,Pickup-Drop,Completed,false,false,false,true,2026-03-22,2026-03-21,4.5,3.1
SO0004365,2026-03-17,2026-03-01,SVC004,MDL004,VAR021,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-03-18,2026-03-19,3.0,2.4
SO0004366,2026-03-01,2026-03-01,SVC004,MDL004,VAR022,Inspection,Body Repair,Pickup-Drop,Completed,false,false,false,false,2026-03-02,2026-03-03,6.1,4.5
SO0004367,2026-03-18,2026-03-01,SVC004,MDL004,VAR023,Accident Repair,Body Repair,Fleet,Completed,true,false,false,true,2026-03-23,2026-03-24,23.3,18.3
SO0004368,2026-03-13,2026-03-01,SVC004,MDL004,VAR024,Periodic Service,Maintenance,Walk-in,Completed,false,false,false,true,2026-03-14,2026-03-13,2.0,1.7
SO0004369,2026-03-24,2026-03-01,SVC004,MDL005,VAR025,Warranty Repair,Maintenance,Fleet,Completed,true,false,false,false,2026-03-25,2026-03-24,2.9,2.5
SO0004370,2026-03-07,2026-03-01,SVC004,MDL005,VAR026,Warranty Repair,Campaign,Appointment,Completed,true,false,false,true,2026-03-08,2026-03-08,3.1,2.3
SO0004371,2026-03-03,2026-03-01,SVC004,MDL005,VAR027,Warranty Repair,Body Repair,Walk-in,Completed,true,false,false,true,2026-03-04,2026-03-03,8.0,6.7
SO0004372,2026-03-09,2026-03-01,SVC004,MDL005,VAR028,Warranty Repair,Diagnostics,Fleet,Completed,true,false,false,true,2026-03-10,2026-03-09,3.5,2.8
SO0004373,2026-03-23,2026-03-01,SVC004,MDL005,VAR029,Periodic Service,Electrical,Appointment,Completed,true,false,false,true,2026-03-24,2026-03-24,2.9,2.3
SO0004374,2026-03-15,2026-03-01,SVC004,MDL005,VAR030,Inspection,Diagnostics,Appointment,Open,false,false,false,false,2026-03-16,,5.2,3.9
SO0004375,2026-03-31,2026-03-01,SVC004,MDL006,VAR031,Accident Repair,Body Repair,Fleet,Cancelled,true,false,false,true,2026-04-05,,15.0,11.6
SO0004376,2026-03-03,2026-03-01,SVC004,MDL006,VAR032,Inspection,Campaign,Appointment,Completed,false,false,false,true,2026-03-04,2026-03-05,4.2,3.8
SO0004377,2026-03-27,2026-03-01,SVC004,MDL006,VAR033,Inspection,Diagnostics,Appointment,Completed,false,false,false,true,2026-03-28,2026-03-28,7.9,7.0
SO0004378,2026-03-25,2026-03-01,SVC004,MDL006,VAR034,Inspection,Body Repair,Appointment,Cancelled,false,false,false,true,2026-03-26,,4.7,3.3
SO0004379,2026-03-12,2026-03-01,SVC004,MDL006,VAR035,Recall Campaign,Campaign,Pickup-Drop,Completed,false,false,true,false,2026-03-13,2026-03-13,6.7,5.6
SO0004380,2026-03-20,2026-03-01,SVC004,MDL006,VAR036,Running Repair,Mechanical,Pickup-Drop,Cancelled,false,false,false,true,2026-03-21,,3.9,2.8
SO0004381,2026-03-09,2026-03-01,SVC004,MDL007,VAR037,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-03-14,2026-03-18,20.1,16.8
SO0004382,2026-03-19,2026-03-01,SVC004,MDL007,VAR038,Warranty Repair,Body Repair,Appointment,Completed,true,false,false,true,2026-03-20,2026-03-19,6.2,4.4
SO0004383,2026-03-14,2026-03-01,SVC004,MDL007,VAR039,Warranty Repair,Electrical,Appointment,Completed,true,false,false,false,2026-03-15,2026-03-14,3.7,3.2
SO0004384,2026-03-15,2026-03-01,SVC004,MDL007,VAR040,Warranty Repair,Mechanical,Appointment,Completed,true,false,false,true,2026-03-16,2026-03-15,4.5,4.1
SO0004385,2026-03-01,2026-03-01,SVC004,MDL007,VAR041,Warranty Repair,Mechanical,Fleet,Completed,true,false,false,true,2026-03-02,2026-03-02,5.2,3.8
SO0004386,2026-03-28,2026-03-01,SVC004,MDL007,VAR042,Periodic Service,Body Repair,Fleet,Completed,true,true,false,false,2026-03-29,2026-03-28,3.0,2.1
SO0004387,2026-03-05,2026-03-01,SVC004,MDL008,VAR043,Inspection,Body Repair,Appointment,Completed,false,false,false,true,2026-03-06,2026-03-05,5.6,4.8
SO0004388,2026-03-23,2026-03-01,SVC004,MDL008,VAR044,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-03-28,2026-03-27,9.7,6.3
SO0004389,2026-03-20,2026-03-01,SVC004,MDL008,VAR045,Periodic Service,Diagnostics,Appointment,Open,true,false,false,true,2026-03-21,,1.4,1.2
SO0004390,2026-03-28,2026-03-01,SVC004,MDL008,VAR046,Accident Repair,Body Repair,Pickup-Drop,Completed,true,false,false,false,2026-04-02,2026-04-05,23.8,16.1
SO0004391,2026-03-27,2026-03-01,SVC004,MDL008,VAR047,Inspection,Mechanical,Walk-in,Completed,false,false,false,true,2026-03-28,2026-03-28,3.5,2.9
SO0004392,2026-03-04,2026-03-01,SVC004,MDL008,VAR048,Periodic Service,Maintenance,Appointment,Completed,false,true,false,true,2026-03-05,2026-03-05,2.7,2.0
SO0004393,2026-03-14,2026-03-01,SVC004,MDL009,VAR049,Accident Repair,Body Repair,Appointment,Completed,false,false,false,false,2026-03-19,2026-03-22,11.9,10.4
SO0004394,2026-03-29,2026-03-01,SVC004,MDL009,VAR050,Periodic Service,Diagnostics,Walk-in,Completed,true,false,false,true,2026-03-30,2026-03-29,3.1,2.5
SO0004395,2026-03-26,2026-03-01,SVC004,MDL009,VAR051,Running Repair,Electrical,Pickup-Drop,Completed,false,false,false,true,2026-03-27,2026-03-27,2.7,2.1
SO0004396,2026-03-13,2026-03-01,SVC004,MDL009,VAR052,Periodic Service,Electrical,Pickup-Drop,Completed,false,false,false,true,2026-03-14,2026-03-14,1.9,1.3
SO0004397,2026-03-29,2026-03-01,SVC004,MDL009,VAR053,Warranty Repair,Maintenance,Pickup-Drop,Completed,true,false,false,true,2026-03-30,2026-03-30,2.8,2.2
SO0004398,2026-03-14,2026-03-01,SVC004,MDL009,VAR054,Warranty Repair,Body Repair,Walk-in,Open,true,false,false,false,2026-03-15,,5.7,4.6
SO0004399,2026-03-09,2026-03-01,SVC004,MDL010,VAR055,Running Repair,Electrical,Pickup-Drop,Completed,false,false,false,true,2026-03-10,2026-03-09,5.9,4.4
SO0004400,2026-03-01,2026-03-01,SVC004,MDL010,VAR056,Warranty Repair,Body Repair,Fleet,Open,true,false,false,true,2026-03-02,,4.8,3.9
SO0004401,2026-03-16,2026-03-01,SVC004,MDL010,VAR057,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,false,2026-03-21,2026-03-25,7.2,5.7
SO0004402,2026-03-12,2026-03-01,SVC004,MDL010,VAR058,Periodic Service,Mechanical,Appointment,Completed,false,false,false,true,2026-03-13,2026-03-14,1.2,0.9
SO0004403,2026-03-12,2026-03-01,SVC004,MDL010,VAR059,Periodic Service,Electrical,Walk-in,Open,false,false,false,false,2026-03-13,,2.6,1.7
SO0004404,2026-03-02,2026-03-01,SVC004,MDL010,VAR060,Running Repair,Body Repair,Walk-in,Open,true,false,false,false,2026-03-03,,7.5,5.9
SO0004405,2026-03-10,2026-03-01,SVC004,MDL011,VAR061,Accident Repair,Body Repair,Appointment,Completed,false,false,false,true,2026-03-15,2026-03-16,15.0,11.5
SO0004406,2026-03-07,2026-03-01,SVC004,MDL011,VAR062,Warranty Repair,Electrical,Fleet,Completed,true,false,false,true,2026-03-08,2026-03-09,2.2,1.7
SO0004407,2026-03-14,2026-03-01,SVC004,MDL011,VAR063,Inspection,Maintenance,Fleet,Open,false,false,false,true,2026-03-15,,6.2,5.5
SO0004408,2026-03-14,2026-03-01,SVC004,MDL011,VAR064,Warranty Repair,Maintenance,Walk-in,Cancelled,true,false,false,false,2026-03-15,,5.2,4.3
SO0004409,2026-03-13,2026-03-01,SVC004,MDL011,VAR065,Inspection,Diagnostics,Appointment,Completed,false,false,false,true,2026-03-14,2026-03-14,3.7,2.7
SO0004410,2026-03-16,2026-03-01,SVC004,MDL011,VAR066,Warranty Repair,Maintenance,Fleet,Completed,true,false,false,true,2026-03-17,2026-03-16,8.0,6.0
SO0004411,2026-03-07,2026-03-01,SVC004,MDL012,VAR067,Warranty Repair,Electrical,Walk-in,Completed,true,false,false,false,2026-03-08,2026-03-08,4.3,3.8
SO0004412,2026-03-06,2026-03-01,SVC004,MDL012,VAR068,Recall Campaign,Campaign,Fleet,Completed,false,false,true,true,2026-03-07,2026-03-06,2.7,2.3
SO0004413,2026-03-16,2026-03-01,SVC004,MDL012,VAR069,Running Repair,Campaign,Pickup-Drop,Completed,false,false,false,true,2026-03-17,2026-03-18,5.4,3.6
SO0004414,2026-03-02,2026-03-01,SVC004,MDL012,VAR070,Periodic Service,Maintenance,Pickup-Drop,Cancelled,false,false,false,true,2026-03-03,,2.9,2.0
SO0004415,2026-03-09,2026-03-01,SVC004,MDL012,VAR071,Inspection,Electrical,Pickup-Drop,Completed,false,false,false,true,2026-03-10,2026-03-11,6.0,4.9
SO0004416,2026-03-30,2026-03-01,SVC004,MDL012,VAR072,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-03-31,2026-04-01,3.6,3.2
SO0004417,2026-03-29,2026-03-01,SVC004,MDL001,VAR001,Warranty Repair,Mechanical,Pickup-Drop,Completed,true,false,false,false,2026-03-30,2026-03-31,7.7,5.9
SO0004418,2026-03-19,2026-03-01,SVC004,MDL001,VAR002,Inspection,Campaign,Walk-in,Completed,true,false,false,true,2026-03-20,2026-03-21,6.5,4.6
SO0004419,2026-03-24,2026-03-01,SVC004,MDL001,VAR003,Periodic Service,Electrical,Appointment,Completed,false,false,false,true,2026-03-25,2026-03-26,1.3,1.1
SO0004420,2026-04-27,2026-04-01,SVC004,MDL004,VAR022,Warranty Repair,Electrical,Fleet,Cancelled,true,false,false,true,2026-04-28,,6.0,4.7
SO0004421,2026-04-13,2026-04-01,SVC004,MDL004,VAR023,Inspection,Maintenance,Pickup-Drop,Open,false,false,false,true,2026-04-14,,3.1,2.2
SO0004422,2026-04-24,2026-04-01,SVC004,MDL004,VAR024,Periodic Service,Diagnostics,Walk-in,Completed,false,false,false,true,2026-04-25,2026-04-25,2.2,1.7
SO0004423,2026-04-28,2026-04-01,SVC004,MDL005,VAR025,Accident Repair,Body Repair,Fleet,Completed,true,false,false,true,2026-05-03,2026-05-07,13.4,10.2
SO0004424,2026-04-09,2026-04-01,SVC004,MDL005,VAR026,Inspection,Campaign,Walk-in,Cancelled,false,false,false,true,2026-04-10,,5.9,4.9
SO0004425,2026-04-01,2026-04-01,SVC004,MDL005,VAR027,Warranty Repair,Maintenance,Walk-in,Completed,true,false,false,false,2026-04-02,2026-04-03,4.6,3.7
SO0004426,2026-04-30,2026-04-01,SVC004,MDL005,VAR028,Accident Repair,Body Repair,Pickup-Drop,Open,false,false,false,true,2026-05-05,,17.0,14.4
SO0004427,2026-04-03,2026-04-01,SVC004,MDL005,VAR029,Running Repair,Mechanical,Fleet,Cancelled,false,false,false,true,2026-04-04,,4.7,4.0
SO0004428,2026-04-04,2026-04-01,SVC004,MDL005,VAR030,Periodic Service,Body Repair,Walk-in,Completed,false,false,false,true,2026-04-05,2026-04-05,2.0,1.7
SO0004429,2026-04-24,2026-04-01,SVC004,MDL006,VAR031,Inspection,Maintenance,Fleet,Completed,false,false,false,true,2026-04-25,2026-04-24,3.4,2.9
SO0004430,2026-04-08,2026-04-01,SVC004,MDL006,VAR032,Inspection,Diagnostics,Fleet,Completed,false,false,false,true,2026-04-09,2026-04-09,7.5,5.4
SO0004431,2026-04-30,2026-04-01,SVC004,MDL006,VAR033,Inspection,Body Repair,Walk-in,Open,false,false,false,true,2026-05-01,,5.8,3.8
SO0004432,2026-04-08,2026-04-01,SVC004,MDL006,VAR034,Inspection,Electrical,Appointment,Cancelled,false,false,false,false,2026-04-09,,4.9,3.3
SO0004433,2026-04-06,2026-04-01,SVC004,MDL006,VAR035,Accident Repair,Body Repair,Fleet,Open,true,false,false,false,2026-04-11,,20.9,14.4
