month,service_center_id,part_id,model_id,variant_id,quantity_demanded,quantity_fulfilled,quantity_backordered,lost_sales_quantity,opening_stock,stock_received,closing_stock,stockout_days,average_lead_time_days,warranty_quantity,paid_quantity
2026-01-01,SVC014,PRT0140,MDL002,VAR009,5,5,0,0,7,2,4,0,9.4,1,4
2026-02-01,SVC014,PRT0140,MDL002,VAR009,4,4,0,0,10,0,6,0,3.2,1,3
2026-03-01,SVC014,PRT0140,MDL002,VAR009,0,0,0,0,6,0,6,0,3.3,0,0
2026-04-01,SVC014,PRT0140,MDL002,VAR009,4,4,0,0,4,2,2,0,3.1,1,3
2026-05-01,SVC014,PRT0140,MDL002,VAR009,6,3,0,3,11,0,8,4,4.2,1,2
2025-12-01,SVC014,PRT0141,MDL002,VAR010,2,2,0,0,8,0,6,0,6.2,0,2
2026-01-01,SVC014,PRT0141,MDL002,VAR010,0,0,0,0,4,0,4,0,2.4,0,0
2026-02-01,SVC014,PRT0141,MDL002,VAR010,0,0,0,0,11,0,11,0,9.2,0,0
2026-03-01,SVC014,PRT0141,MDL002,VAR010,1,1,0,0,9,0,8,0,2.2,0,1
2026-04-01,SVC014,PRT0141,MDL002,VAR010,0,0,0,0,8,0,8,0,4.9,0,0
2026-05-01,SVC014,PRT0141,MDL002,VAR010,3,3,0,0,9,0,6,0,4.7,0,2
2025-12-01,SVC014,PRT0142,MDL002,VAR011,13,13,0,0,21,0,8,0,9.8,2,10
2026-01-01,SVC014,PRT0142,MDL002,VAR011,10,10,0,0,15,0,5,0,8.3,2,7
2026-02-01,SVC014,PRT0142,MDL002,VAR011,0,0,0,0,6,0,6,0,2.9,0,0
2026-03-01,SVC014,PRT0142,MDL002,VAR011,12,12,0,0,22,0,10,0,3.8,2,8
2026-04-01,SVC014,PRT0142,MDL002,VAR011,10,10,0,0,11,6,7,0,3.0,2,8
2026-05-01,SVC014,PRT0142,MDL002,VAR011,15,15,0,0,23,0,8,0,9.8,3,11
2025-12-01,SVC014,PRT0143,MDL002,VAR012,8,8,0,0,18,0,10,0,2.9,2,7
2026-01-01,SVC014,PRT0143,MDL002,VAR012,2,2,0,0,4,4,6,0,6.3,1,2
2026-02-01,SVC014,PRT0143,MDL002,VAR012,0,0,0,0,8,0,8,0,5.2,0,0
2026-03-01,SVC014,PRT0143,MDL002,VAR012,0,0,0,0,8,0,8,0,8.1,0,0
2026-04-01,SVC014,PRT0143,MDL002,VAR012,9,9,0,0,13,3,7,0,4.1,3,7
2026-05-01,SVC014,PRT0143,MDL002,VAR012,3,3,0,0,7,0,4,0,6.9,0,3
2025-12-01,SVC014,PRT0144,MDL003,VAR013,2,2,0,0,11,0,9,0,10.0,1,2
2026-01-01,SVC014,PRT0144,MDL003,VAR013,0,0,0,0,8,0,8,0,2.2,0,0
2026-02-01,SVC014,PRT0144,MDL003,VAR013,0,0,0,0,9,0,9,0,2.6,0,0
2026-03-01,SVC014,PRT0144,MDL003,VAR013,0,0,0,0,5,0,5,0,8.8,0,0
2026-04-01,SVC014,PRT0144,MDL003,VAR013,0,0,0,0,9,0,9,0,9.8,0,0
2026-05-01,SVC014,PRT0144,MDL003,VAR013,3,3,0,0,5,4,6,0,3.7,1,2
2025-12-01,SVC014,PRT0145,MDL003,VAR014,10,10,0,0,10,2,2,0,9.6,2,8
2026-01-01,SVC014,PRT0145,MDL003,VAR014,8,8,0,0,19,0,11,0,3.1,2,6
2026-02-01,SVC014,PRT0145,MDL003,VAR014,11,11,0,0,19,0,8,0,4.9,3,9
2026-03-01,SVC014,PRT0145,MDL003,VAR014,8,4,1,3,14,0,10,4,6.0,1,3
2026-04-01,SVC014,PRT0145,MDL003,VAR014,9,9,0,0,14,0,5,0,8.3,2,7
2026-05-01,SVC014,PRT0145,MDL003,VAR014,0,0,0,0,0,4,4,0,5.5,0,0
2025-12-01,SVC014,PRT0146,MDL003,VAR015,5,5,0,0,8,0,3,0,7.8,1,4
2026-01-01,SVC014,PRT0146,MDL003,VAR015,8,8,0,0,12,0,4,0,6.5,2,7
2026-02-01,SVC014,PRT0146,MDL003,VAR015,3,3,0,0,8,2,7,0,3.6,1,2
2026-03-01,SVC014,PRT0146,MDL003,VAR015,0,0,0,0,7,0,7,0,3.4,0,0
2026-04-01,SVC014,PRT0146,MDL003,VAR015,7,7,0,0,17,0,10,0,4.6,2,5
2026-05-01,SVC014,PRT0146,MDL003,VAR015,7,7,0,0,10,1,4,0,9.1,1,6
2025-12-01,SVC014,PRT0147,MDL003,VAR016,4,4,0,0,12,0,8,0,8.8,1,4
2026-01-01,SVC014,PRT0147,MDL003,VAR016,0,0,0,0,4,2,6,0,4.7,0,0
2026-02-01,SVC014,PRT0147,MDL003,VAR016,0,0,0,0,5,1,6,0,9.4,0,0
2026-03-01,SVC014,PRT0147,MDL003,VAR016,3,3,0,0,13,0,10,0,5.7,1,3
2026-04-01,SVC014,PRT0147,MDL003,VAR016,0,0,0,0,1,5,6,0,4.4,0,0
2026-05-01,SVC014,PRT0147,MDL003,VAR016,0,0,0,0,2,0,2,0,3.2,0,0
2025-12-01,SVC014,PRT0148,MDL003,VAR017,8,8,0,0,18,0,10,0,7.3,2,6
2026-01-01,SVC014,PRT0148,MDL003,VAR017,8,8,0,0,17,0,9,0,2.2,2,6
2026-02-01,SVC014,PRT0148,MDL003,VAR017,14,14,0,0,19,0,5,0,8.7,4,10
2026-03-01,SVC014,PRT0148,MDL003,VAR017,10,10,0,0,15,0,5,0,9.4,2,8
2026-04-01,SVC014,PRT0148,MDL003,VAR017,7,7,0,0,7,0,0,0,9.6,2,6
2026-05-01,SVC014,PRT0148,MDL003,VAR017,13,13,0,0,19,0,6,0,8.6,2,11
2025-12-01,SVC014,PRT0149,MDL003,VAR018,0,0,0,0,8,0,8,0,7.1,0,0
2026-01-01,SVC014,PRT0149,MDL003,VAR018,7,7,0,0,11,0,4,0,5.9,1,6
2026-02-01,SVC014,PRT0149,MDL003,VAR018,0,0,0,0,11,0,11,0,3.0,0,0
2026-03-01,SVC014,PRT0149,MDL003,VAR018,2,0,2,2,9,0,9,4,3.8,0,0
2026-04-01,SVC014,PRT0149,MDL003,VAR018,0,0,0,0,9,0,9,0,7.5,0,0
2026-05-01,SVC014,PRT0149,MDL003,VAR018,6,6,0,0,6,6,6,0,9.0,1,4
2025-12-01,SVC014,PRT0150,MDL004,VAR019,0,0,0,0,5,0,5,0,4.0,0,0
2026-01-01,SVC014,PRT0150,MDL004,VAR019,0,0,0,0,11,0,11,0,5.3,0,0
2026-02-01,SVC014,PRT0150,MDL004,VAR019,1,1,0,0,10,0,9,0,5.1,0,1
2026-03-01,SVC014,PRT0150,MDL004,VAR019,2,2,0,0,13,0,11,0,9.5,0,2
2026-04-01,SVC014,PRT0150,MDL004,VAR019,0,0,0,0,3,2,5,0,9.7,0,0
2026-05-01,SVC014,PRT0150,MDL004,VAR019,0,0,0,0,1,5,6,0,7.1,0,0
2025-12-01,SVC015,PRT0001,MDL003,VAR015,7,7,0,0,15,0,8,0,6.3,2,6
2026-01-01,SVC015,PRT0001,MDL003,VAR015,10,10,0,0,15,0,5,0,3.0,2,9
2026-02-01,SVC015,PRT0001,MDL003,VAR015,7,7,0,0,11,0,4,0,9.0,2,6
2026-03-01,SVC015,PRT0001,MDL003,VAR015,0,0,0,0,10,0,10,0,8.9,0,0
2026-04-01,SVC015,PRT0001,MDL003,VAR015,0,0,0,0,11,0,11,0,4.5,0,0
2026-05-01,SVC015,PRT0001,MDL003,VAR015,0,0,0,0,6,0,6,0,9.2,0,0
2025-12-01,SVC015,PRT0002,MDL003,VAR016,7,7,0,0,14,0,7,0,8.5,2,5
2026-01-01,SVC015,PRT0002,MDL003,VAR016,4,4,0,0,6,1,3,0,7.1,1,3
2026-02-01,SVC015,PRT0002,MDL003,VAR016,5,5,0,0,11,1,7,0,3.6,1,4
2026-03-01,SVC015,PRT0002,MDL003,VAR016,7,7,0,0,8,5,6,0,7.5,2,5
2026-04-01,SVC015,PRT0002,MDL003,VAR016,8,8,0,0,17,0,9,0,5.1,1,6
2026-05-01,SVC015,PRT0002,MDL003,VAR016,0,0,0,0,8,0,8,0,7.2,0,0
2025-12-01,SVC015,PRT0003,MDL003,VAR017,1,1,0,0,7,0,6,0,6.9,0,1
2026-01-01,SVC015,PRT0003,MDL003,VAR017,3,3,0,0,13,0,10,0,5.5,1,2
2026-02-01,SVC015,PRT0003,MDL003,VAR017,0,0,0,0,10,0,10,0,9.4,0,0
2026-03-01,SVC015,PRT0003,MDL003,VAR017,5,5,0,0,14,0,9,0,9.1,1,4
2026-04-01,SVC015,PRT0003,MDL003,VAR017,1,1,0,0,3,0,2,0,7.9,0,1
2026-05-01,SVC015,PRT0003,MDL003,VAR017,0,0,0,0,6,0,6,0,6.0,0,0
2025-12-01,SVC015,PRT0004,MDL003,VAR018,9,9,0,0,10,0,1,0,3.4,2,7
2026-01-01,SVC015,PRT0004,MDL003,VAR018,13,13,0,0,20,0,7,0,9.6,3,9
2026-02-01,SVC015,PRT0004,MDL003,VAR018,9,9,0,0,17,0,8,0,6.1,2,7
2026-03-01,SVC015,PRT0004,MDL003,VAR018,7,4,1,2,9,0,5,4,9.0,1,3
2026-04-01,SVC015,PRT0004,MDL003,VAR018,11,11,0,0,14,2,5,0,5.9,2,9
2026-05-01,SVC015,PRT0004,MDL003,VAR018,13,13,0,0,14,6,7,0,2.4,4,10
2025-12-01,SVC015,PRT0005,MDL004,VAR019,0,0,0,0,11,0,11,0,2.7,0,0
2026-01-01,SVC015,PRT0005,MDL004,VAR019,7,7,0,0,17,0,10,0,5.2,1,5
2026-02-01,SVC015,PRT0005,MDL004,VAR019,4,4,0,0,11,0,7,0,5.5,1,3
2026-03-01,SVC015,PRT0005,MDL004,VAR019,5,5,0,0,13,0,8,0,3.7,1,4
2026-04-01,SVC015,PRT0005,MDL004,VAR019,7,7,0,0,16,0,9,0,8.2,1,6
2026-05-01,SVC015,PRT0005,MDL004,VAR019,8,8,0,0,8,1,1,0,7.3,2,6
2025-12-01,SVC015,PRT0006,MDL004,VAR020,0,0,0,0,7,0,7,0,2.8,0,0
2026-01-01,SVC015,PRT0006,MDL004,VAR020,2,0,1,1,2,7,9,5,8.0,0,0
2026-02-01,SVC015,PRT0006,MDL004,VAR020,0,0,0,0,6,0,6,0,7.7,0,0
2026-03-01,SVC015,PRT0006,MDL004,VAR020,4,4,0,0,8,0,4,0,8.0,1,3
2026-04-01,SVC015,PRT0006,MDL004,VAR020,4,4,0,0,11,0,7,0,4.4,1,3
2026-05-01,SVC015,PRT0006,MDL004,VAR020,0,0,0,0,1,1,2,0,8.7,0,0
2025-12-01,SVC015,PRT0007,MDL004,VAR021,5,5,0,0,5,7,7,0,6.0,1,4
2026-01-01,SVC015,PRT0007,MDL004,VAR021,8,8,0,0,8,2,2,0,9.5,2,7
2026-02-01,SVC015,PRT0007,MDL004,VAR021,8,8,0,0,13,0,5,0,2.4,1,6
2026-03-01,SVC015,PRT0007,MDL004,VAR021,11,11,0,0,21,0,10,0,4.3,2,8
2026-04-01,SVC015,PRT0007,MDL004,VAR021,7,7,0,0,7,1,1,0,9.8,2,6
2026-05-01,SVC015,PRT0007,MDL004,VAR021,11,11,0,0,22,0,11,0,2.8,3,9
2025-12-01,SVC015,PRT0008,MDL004,VAR022,4,4,0,0,14,0,10,0,4.7,1,3
2026-01-01,SVC015,PRT0008,MDL004,VAR022,6,6,0,0,8,2,4,0,3.5,2,5
2026-02-01,SVC015,PRT0008,MDL004,VAR022,0,0,0,0,11,0,11,0,7.0,0,0
2026-03-01,SVC015,PRT0008,MDL004,VAR022,0,0,0,0,7,0,7,0,2.1,0,0
2026-04-01,SVC015,PRT0008,MDL004,VAR022,0,0,0,0,4,0,4,0,5.2,0,0
2026-05-01,SVC015,PRT0008,MDL004,VAR022,7,7,0,0,12,0,5,0,6.7,1,5
2025-12-01,SVC015,PRT0009,MDL004,VAR023,3,3,0,0,14,0,11,0,10.0,1,2
2026-01-01,SVC015,PRT0009,MDL004,VAR023,0,0,0,0,7,0,7,0,9.1,0,0
2026-02-01,SVC015,PRT0009,MDL004,VAR023,0,0,0,0,3,0,3,0,7.7,0,0
2026-03-01,SVC015,PRT0009,MDL004,VAR023,2,2,0,0,6,2,6,0,2.9,0,2
2026-04-01,SVC015,PRT0009,MDL004,VAR023,0,0,0,0,1,5,6,0,2.8,0,0
2026-05-01,SVC015,PRT0009,MDL004,VAR023,0,0,0,0,0,5,5,0,6.1,0,0
2025-12-01,SVC015,PRT0010,MDL004,VAR024,10,10,0,0,13,0,3,0,6.0,2,7
2026-01-01,SVC015,PRT0010,MDL004,VAR024,8,8,0,0,18,0,10,0,9.1,1,6
2026-02-01,SVC015,PRT0010,MDL004,VAR024,7,7,0,0,10,2,5,0,5.1,1,6
2026-03-01,SVC015,PRT0010,MDL004,VAR024,11,11,0,0,14,2,5,0,8.2,2,10
2026-04-01,SVC015,PRT0010,MDL004,VAR024,16,16,0,0,26,0,10,0,2.2,2,13
2026-05-01,SVC015,PRT0010,MDL004,VAR024,9,9,0,0,15,0,6,0,9.3,3,8
2025-12-01,SVC015,PRT0011,MDL005,VAR025,0,0,0,0,10,0,10,0,9.4,0,0
2026-01-01,SVC015,PRT0011,MDL005,VAR025,4,4,0,0,4,5,5,0,6.3,1,3
2026-02-01,SVC015,PRT0011,MDL005,VAR025,7,7,0,0,17,0,10,0,4.2,1,5
2026-03-01,SVC015,PRT0011,MDL005,VAR025,6,6,0,0,11,0,5,0,4.8,1,5
2026-04-01,SVC015,PRT0011,MDL005,VAR025,5,5,0,0,8,4,7,0,7.0,1,4
2026-05-01,SVC015,PRT0011,MDL005,VAR025,6,6,0,0,9,4,7,0,6.8,1,5
2025-12-01,SVC015,PRT0012,MDL005,VAR026,0,0,0,0,8,0,8,0,7.4,0,0
2026-01-01,SVC015,PRT0012,MDL005,VAR026,0,0,0,0,1,6,7,0,5.1,0,0
2026-02-01,SVC015,PRT0012,MDL005,VAR026,0,0,0,0,9,0,9,0,2.3,0,0
2026-03-01,SVC015,PRT0012,MDL005,VAR026,0,0,0,0,2,4,6,0,5.7,0,0
2026-04-01,SVC015,PRT0012,MDL005,VAR026,3,3,0,0,12,0,9,0,4.1,1,2
2026-05-01,SVC015,PRT0012,MDL005,VAR026,0,0,0,0,0,0,0,0,4.5,0,0
2025-12-01,SVC015,PRT0013,MDL005,VAR027,12,12,0,0,17,0,5,0,3.7,3,10
2026-01-01,SVC015,PRT0013,MDL005,VAR027,12,12,0,0,21,0,9,0,4.0,2,9
2026-02-01,SVC015,PRT0013,MDL005,VAR027,11,11,0,0,17,0,6,0,8.4,3,8
2026-03-01,SVC015,PRT0013,MDL005,VAR027,9,7,0,2,7,5,5,3,6.0,2,6
2026-04-01,SVC015,PRT0013,MDL005,VAR027,11,11,0,0,21,0,10,0,5.4,2,9
2026-05-01,SVC015,PRT0013,MDL005,VAR027,15,15,0,0,19,0,4,0,4.0,3,13
2025-12-01,SVC015,PRT0014,MDL005,VAR028,6,6,0,0,6,0,0,0,9.4,1,5
2026-01-01,SVC015,PRT0014,MDL005,VAR028,3,3,0,0,9,1,7,0,5.3,0,2
2026-02-01,SVC015,PRT0014,MDL005,VAR028,4,4,0,0,14,0,10,0,8.7,1,3
2026-03-01,SVC015,PRT0014,MDL005,VAR028,6,6,0,0,13,0,7,0,7.4,2,5
2026-04-01,SVC015,PRT0014,MDL005,VAR028,6,6,0,0,6,0,0,0,5.1,1,5
2026-05-01,SVC015,PRT0014,MDL005,VAR028,5,5,0,0,16,0,11,0,5.1,1,4
2025-12-01,SVC015,PRT0015,MDL005,VAR029,0,0,0,0,0,6,6,0,7.6,0,0
2026-01-01,SVC015,PRT0015,MDL005,VAR029,2,2,0,0,3,4,5,0,4.4,1,1
2026-02-01,SVC015,PRT0015,MDL005,VAR029,0,0,0,0,5,0,5,0,7.1,0,0
2026-03-01,SVC015,PRT0015,MDL005,VAR029,0,0,0,0,7,0,7,0,4.8,0,0
2026-04-01,SVC015,PRT0015,MDL005,VAR029,2,2,0,0,12,0,10,0,5.1,0,2
2026-05-01,SVC015,PRT0015,MDL005,VAR029,3,3,0,0,11,0,8,0,3.7,1,3
2025-12-01,SVC015,PRT0016,MDL005,VAR030,8,8,0,0,13,0,5,0,7.0,2,6
2026-01-01,SVC015,PRT0016,MDL005,VAR030,0,0,0,0,1,3,4,0,7.0,0,0
2026-02-01,SVC015,PRT0016,MDL005,VAR030,11,6,2,3,12,4,10,1,9.8,1,4
2026-03-01,SVC015,PRT0016,MDL005,VAR030,12,12,0,0,14,3,5,0,7.9,2,9
2026-04-01,SVC015,PRT0016,MDL005,VAR030,13,13,0,0,20,0,7,0,9.0,3,11
2026-05-01,SVC015,PRT0016,MDL005,VAR030,0,0,0,0,11,0,11,0,7.5,0,0
2025-12-01,SVC015,PRT0017,MDL006,VAR031,5,2,0,3,13,0,11,1,4.7,0,1
2026-01-01,SVC015,PRT0017,MDL006,VAR031,7,7,0,0,13,0,6,0,5.1,2,5
2026-02-01,SVC015,PRT0017,MDL006,VAR031,4,4,0,0,14,0,10,0,8.3,1,3
2026-03-01,SVC015,PRT0017,MDL006,VAR031,4,4,0,0,15,0,11,0,5.0,1,3
2026-04-01,SVC015,PRT0017,MDL006,VAR031,7,7,0,0,14,0,7,0,6.8,1,5
2026-05-01,SVC015,PRT0017,MDL006,VAR031,7,7,0,0,9,3,5,0,8.4,2,5
2025-12-01,SVC015,PRT0018,MDL006,VAR032,0,0,0,0,0,6,6,0,3.6,0,0
2026-01-01,SVC015,PRT0018,MDL006,VAR032,1,0,1,1,5,3,8,2,2.6,0,0
2026-02-01,SVC015,PRT0018,MDL006,VAR032,0,0,0,0,6,0,6,0,5.0,0,0
2026-03-01,SVC015,PRT0018,MDL006,VAR032,0,0,0,0,3,0,3,0,9.1,0,0
2026-04-01,SVC015,PRT0018,MDL006,VAR032,5,5,0,0,8,0,3,0,6.9,1,4
2026-05-01,SVC015,PRT0018,MDL006,VAR032,1,1,0,0,2,2,3,0,2.4,0,1
2025-12-01,SVC015,PRT0019,MDL006,VAR033,9,9,0,0,12,0,3,0,4.5,2,8
2026-01-01,SVC015,PRT0019,MDL006,VAR033,7,7,0,0,15,0,8,0,6.0,2,5
2026-02-01,SVC015,PRT0019,MDL006,VAR033,0,0,0,0,4,0,4,0,3.9,0,0
2026-03-01,SVC015,PRT0019,MDL006,VAR033,14,14,0,0,20,0,6,0,2.3,3,11
2026-04-01,SVC015,PRT0019,MDL006,VAR033,0,0,0,0,10,0,10,0,4.4,0,0
2026-05-01,SVC015,PRT0019,MDL006,VAR033,13,13,0,0,23,0,10,0,8.7,2,11
2025-12-01,SVC015,PRT0020,MDL006,VAR034,4,4,0,0,13,0,9,0,5.8,1,3
2026-01-01,SVC015,PRT0020,MDL006,VAR034,4,4,0,0,10,0,6,0,3.8,1,3
2026-02-01,SVC015,PRT0020,MDL006,VAR034,6,6,0,0,13,0,7,0,4.4,2,5
2026-03-01,SVC015,PRT0020,MDL006,VAR034,0,0,0,0,3,4,7,0,2.1,0,0
2026-04-01,SVC015,PRT0020,MDL006,VAR034,4,4,0,0,7,1,4,0,2.8,1,3
2026-05-01,SVC015,PRT0020,MDL006,VAR034,7,7,0,0,7,6,6,0,3.4,2,5
2025-12-01,SVC015,PRT0021,MDL006,VAR035,0,0,0,0,8,0,8,0,4.0,0,0
2026-01-01,SVC015,PRT0021,MDL006,VAR035,0,0,0,0,4,0,4,0,3.0,0,0
2026-02-01,SVC015,PRT0021,MDL006,VAR035,0,0,0,0,6,0,6,0,5.1,0,0
2026-03-01,SVC015,PRT0021,MDL006,VAR035,2,2,0,0,6,2,6,0,8.8,0,2
2026-04-01,SVC015,PRT0021,MDL006,VAR035,3,3,0,0,12,0,9,0,5.6,0,2
2026-05-01,SVC015,PRT0021,MDL006,VAR035,5,5,0,0,9,0,4,0,7.2,1,4
2025-12-01,SVC015,PRT0022,MDL006,VAR036,14,14,0,0,19,0,5,0,4.7,4,11
2026-01-01,SVC015,PRT0022,MDL006,VAR036,7,7,0,0,12,0,5,0,9.9,2,5
2026-02-01,SVC015,PRT0022,MDL006,VAR036,6,6,0,0,6,3,3,0,7.2,1,5
2026-03-01,SVC015,PRT0022,MDL006,VAR036,9,9,0,0,13,0,4,0,3.0,3,7
2026-04-01,SVC015,PRT0022,MDL006,VAR036,16,16,0,0,16,2,2,0,3.4,5,12
2026-05-01,SVC015,PRT0022,MDL006,VAR036,12,12,0,0,15,0,3,0,9.1,2,9
2025-12-01,SVC015,PRT0023,MDL007,VAR037,3,0,0,3,4,5,9,4,3.9,0,0
2026-01-01,SVC015,PRT0023,MDL007,VAR037,4,4,0,0,9,0,5,0,2.1,1,3
2026-02-01,SVC015,PRT0023,MDL007,VAR037,6,6,0,0,10,2,6,0,4.1,1,5
2026-03-01,SVC015,PRT0023,MDL007,VAR037,0,0,0,0,8,0,8,0,5.0,0,0
2026-04-01,SVC015,PRT0023,MDL007,VAR037,0,0,0,0,0,6,6,0,9.2,0,0
2026-05-01,SVC015,PRT0023,MDL007,VAR037,4,4,0,0,8,0,4,0,6.7,1,3
2025-12-01,SVC015,PRT0024,MDL007,VAR038,0,0,0,0,6,0,6,0,9.3,0,0
2026-01-01,SVC015,PRT0024,MDL007,VAR038,3,3,0,0,5,2,4,0,9.8,1,2
2026-02-01,SVC015,PRT0024,MDL007,VAR038,0,0,0,0,1,4,5,0,2.9,0,0
2026-03-01,SVC015,PRT0024,MDL007,VAR038,0,0,0,0,0,7,7,0,4.4,0,0
2026-04-01,SVC015,PRT0024,MDL007,VAR038,0,0,0,0,11,0,11,0,8.0,0,0
2026-05-01,SVC015,PRT0024,MDL007,VAR038,0,0,0,0,9,0,9,0,4.7,0,0
2025-12-01,SVC015,PRT0025,MDL007,VAR039,12,8,1,3,9,7,8,2,3.6,1,7
2026-01-01,SVC015,PRT0025,MDL007,VAR039,10,7,1,2,10,5,8,3,8.3,1,5
2026-02-01,SVC015,PRT0025,MDL007,VAR039,11,11,0,0,20,0,9,0,4.0,2,10
2026-03-01,SVC015,PRT0025,MDL007,VAR039,6,6,0,0,17,0,11,0,9.6,1,4
2026-04-01,SVC015,PRT0025,MDL007,VAR039,10,10,0,0,19,0,9,0,5.2,2,9
2026-05-01,SVC015,PRT0025,MDL007,VAR039,16,16,0,0,18,1,3,0,6.7,4,14
2025-12-01,SVC015,PRT0026,MDL007,VAR040,0,0,0,0,5,1,6,0,7.5,0,0
2026-01-01,SVC015,PRT0026,MDL007,VAR040,4,4,0,0,14,0,10,0,5.2,1,3
2026-02-01,SVC015,PRT0026,MDL007,VAR040,4,4,0,0,14,0,10,0,7.1,1,3
2026-03-01,SVC015,PRT0026,MDL007,VAR040,0,0,0,0,7,0,7,0,4.7,0,0
2026-04-01,SVC015,PRT0026,MDL007,VAR040,6,6,0,0,17,0,11,0,2.1,2,5
2026-05-01,SVC015,PRT0026,MDL007,VAR040,4,1,2,1,5,1,5,5,6.9,0,1
2025-12-01,SVC015,PRT0027,MDL007,VAR041,0,0,0,0,1,2,3,0,2.8,0,0
2026-01-01,SVC015,PRT0027,MDL007,VAR041,2,2,0,0,4,4,6,0,2.2,0,2
2026-02-01,SVC015,PRT0027,MDL007,VAR041,4,4,0,0,15,0,11,0,8.3,1,3
2026-03-01,SVC015,PRT0027,MDL007,VAR041,4,4,0,0,9,0,5,0,3.9,1,3
2026-04-01,SVC015,PRT0027,MDL007,VAR041,2,2,0,0,10,0,8,0,6.7,0,1
2026-05-01,SVC015,PRT0027,MDL007,VAR041,2,2,0,0,8,0,6,0,6.3,0,2
2025-12-01,SVC015,PRT0028,MDL007,VAR042,12,12,0,0,21,0,9,0,4.7,2,9
2026-01-01,SVC015,PRT0028,MDL007,VAR042,12,12,0,0,18,0,6,0,7.1,2,10
2026-02-01,SVC015,PRT0028,MDL007,VAR042,9,9,0,0,13,3,7,0,9.1,2,8
2026-03-01,SVC015,PRT0028,MDL007,VAR042,9,9,0,0,20,0,11,0,5.7,2,7
2026-04-01,SVC015,PRT0028,MDL007,VAR042,9,9,0,0,13,0,4,0,7.2,2,6
2026-05-01,SVC015,PRT0028,MDL007,VAR042,13,13,0,0,15,1,3,0,8.0,2,11
2025-12-01,SVC015,PRT0029,MDL008,VAR043,6,6,0,0,8,3,5,0,4.6,1,5
2026-01-01,SVC015,PRT0029,MDL008,VAR043,6,6,0,0,6,4,4,0,7.8,1,5
2026-02-01,SVC015,PRT0029,MDL008,VAR043,0,0,0,0,9,0,9,0,8.8,0,0
2026-03-01,SVC015,PRT0029,MDL008,VAR043,5,5,0,0,5,3,3,0,3.7,1,4
2026-04-01,SVC015,PRT0029,MDL008,VAR043,6,6,0,0,14,0,8,0,5.3,1,4
2026-05-01,SVC015,PRT0029,MDL008,VAR043,8,8,0,0,8,2,2,0,4.4,2,6
2025-12-01,SVC015,PRT0030,MDL008,VAR044,0,0,0,0,1,2,3,0,5.4,0,0
2026-01-01,SVC015,PRT0030,MDL008,VAR044,0,0,0,0,11,0,11,0,9.3,0,0
2026-02-01,SVC015,PRT0030,MDL008,VAR044,0,0,0,0,11,0,11,0,8.1,0,0
2026-03-01,SVC015,PRT0030,MDL008,VAR044,3,0,2,1,6,0,6,3,9.0,0,0
2026-04-01,SVC015,PRT0030,MDL008,VAR044,4,4,0,0,6,0,2,0,6.6,1,3
2026-05-01,SVC015,PRT0030,MDL008,VAR044,0,0,0,0,6,1,7,0,9.8,0,0
2025-12-01,SVC015,PRT0031,MDL008,VAR045,12,12,0,0,17,2,7,0,2.4,2,10
2026-01-01,SVC015,PRT0031,MDL008,VAR045,10,10,0,0,21,0,11,0,8.7,3,8
2026-02-01,SVC015,PRT0031,MDL008,VAR045,11,7,2,2,8,9,10,1,4.6,1,5
2026-03-01,SVC015,PRT0031,MDL008,VAR045,14,14,0,0,19,0,5,0,5.5,3,10
2026-04-01,SVC015,PRT0031,MDL008,VAR045,6,6,0,0,7,5,6,0,8.1,1,4
2026-05-01,SVC015,PRT0031,MDL008,VAR045,9,9,0,0,20,0,11,0,8.6,2,8
2025-12-01,SVC015,PRT0032,MDL008,VAR046,0,0,0,0,11,0,11,0,2.2,0,0
2026-01-01,SVC015,PRT0032,MDL008,VAR046,0,0,0,0,4,2,6,0,5.6,0,0
2026-02-01,SVC015,PRT0032,MDL008,VAR046,0,0,0,0,8,0,8,0,6.2,0,0
2026-03-01,SVC015,PRT0032,MDL008,VAR046,5,5,0,0,11,0,6,0,5.2,1,4
2026-04-01,SVC015,PRT0032,MDL008,VAR046,4,4,0,0,12,0,8,0,5.4,1,3
2026-05-01,SVC015,PRT0032,MDL008,VAR046,0,0,0,0,1,3,4,0,2.3,0,0
2025-12-01,SVC015,PRT0033,MDL008,VAR047,0,0,0,0,1,0,1,0,6.5,0,0
2026-01-01,SVC015,PRT0033,MDL008,VAR047,4,1,0,3,11,0,10,1,6.9,0,1
2026-02-01,SVC015,PRT0033,MDL008,VAR047,0,0,0,0,4,0,4,0,3.7,0,0
2026-03-01,SVC015,PRT0033,MDL008,VAR047,0,0,0,0,3,0,3,0,8.5,0,0
2026-04-01,SVC015,PRT0033,MDL008,VAR047,3,3,0,0,11,0,8,0,5.4,0,3
2026-05-01,SVC015,PRT0033,MDL008,VAR047,0,0,0,0,5,0,5,0,4.1,0,0
2025-12-01,SVC015,PRT0034,MDL008,VAR048,10,10,0,0,20,0,10,0,4.5,3,8
2026-01-01,SVC015,PRT0034,MDL008,VAR048,6,6,0,0,10,0,4,0,9.8,2,5
2026-02-01,SVC015,PRT0034,MDL008,VAR048,7,7,0,0,15,0,8,0,9.5,1,6
2026-03-01,SVC015,PRT0034,MDL008,VAR048,9,9,0,0,15,0,6,0,8.8,1,7
