month,service_center_id,claim_type,return_reason,age_bucket,model_id,variant_id,claim_count,return_count,claim_amount,return_amount
2024-07-01,SVC004,Standard Warranty,No Return,0-3m,MDL004,VAR020,1,0,24744,0
2024-07-01,SVC004,Standard Warranty,No Return,0-3m,MDL004,VAR023,1,0,12540,0
2024-07-01,SVC004,Standard Warranty,No Return,13-24m,MDL005,VAR028,1,0,2926,0
2024-07-01,SVC004,Standard Warranty,No Return,13-24m,MDL006,VAR032,1,0,18895,0
2024-07-01,SVC004,Standard Warranty,No Return,25-36m,MDL002,VAR012,1,0,23549,0
2024-07-01,SVC004,Standard Warranty,No Return,25-36m,MDL004,VAR019,1,0,22421,0
2024-07-01,SVC004,Standard Warranty,No Return,25-36m,MDL004,VAR021,1,0,17998,0
2024-07-01,SVC004,Standard Warranty,No Return,4-6m,MDL005,VAR029,1,0,39746,0
2024-07-01,SVC005,Extended Warranty,No Return,0-3m,MDL003,VAR013,1,0,37148,0
2024-07-01,SVC005,Extended Warranty,No Return,25-36m,MDL002,VAR010,1,0,3110,0
2024-07-01,SVC005,Extended Warranty,No Return,25-36m,MDL005,VAR029,1,0,12986,0
2024-07-01,SVC005,Extended Warranty,No Return,25-36m,MDL006,VAR031,1,0,3607,0
2024-07-01,SVC005,Extended Warranty,No Return,7-12m,MDL002,VAR009,1,0,19710,0
2024-07-01,SVC005,Extended Warranty,No Return,7-12m,MDL005,VAR030,1,0,42245,0
2024-07-01,SVC005,Goodwill,No Return,0-3m,MDL002,VAR011,1,0,21485,0
2024-07-01,SVC005,Goodwill,No Return,0-3m,MDL004,VAR022,1,0,36919,0
2024-07-01,SVC005,Goodwill,No Return,13-24m,MDL003,VAR014,1,0,8223,0
2024-07-01,SVC005,Goodwill,No Return,25-36m,MDL002,VAR012,1,0,34088,0
2024-07-01,SVC005,Goodwill,No Return,4-6m,MDL005,VAR027,1,0,3973,0
2024-07-01,SVC005,No Claim,Customer Cancellation,0-3m,MDL003,VAR015,0,1,0,233518
2024-07-01,SVC005,No Claim,Documentation Issue,0-3m,MDL003,VAR018,0,1,0,362199
2024-07-01,SVC005,No Claim,Exchange,0-3m,MDL004,VAR021,0,1,0,144919
2024-07-01,SVC005,No Claim,Quality Concern,0-3m,MDL002,VAR012,0,1,0,337812
2024-07-01,SVC005,No Claim,Quality Concern,7-12m,MDL002,VAR009,0,1,0,345775
2024-07-01,SVC005,Recall,No Return,0-3m,MDL004,VAR021,1,0,8556,0
2024-07-01,SVC005,Recall,No Return,13-24m,MDL003,VAR018,1,0,39458,0
2024-07-01,SVC005,Recall,No Return,25-36m,MDL003,VAR015,1,0,14609,0
2024-07-01,SVC005,Recall,No Return,25-36m,MDL003,VAR017,1,0,17871,0
2024-07-01,SVC005,Recall,No Return,25-36m,MDL004,VAR020,1,0,18389,0
2024-07-01,SVC005,Recall,No Return,25-36m,MDL005,VAR025,1,0,42096,0
2024-07-01,SVC005,Recall,No Return,4-6m,MDL004,VAR019,1,0,39998,0
2024-07-01,SVC005,Recall,No Return,4-6m,MDL004,VAR023,1,0,32610,0
2024-07-01,SVC005,Recall,No Return,4-6m,MDL005,VAR026,1,0,29680,0
2024-07-01,SVC005,Standard Warranty,No Return,0-3m,MDL005,VAR028,1,0,37134,0
2024-07-01,SVC005,Standard Warranty,No Return,13-24m,MDL004,VAR024,1,0,14122,0
2024-07-01,SVC005,Standard Warranty,No Return,13-24m,MDL006,VAR034,1,0,10744,0
2024-07-01,SVC005,Standard Warranty,No Return,25-36m,MDL003,VAR016,1,0,38858,0
2024-07-01,SVC005,Standard Warranty,No Return,7-12m,MDL006,VAR032,1,0,28442,0
2024-07-01,SVC005,Standard Warranty,No Return,7-12m,MDL006,VAR033,1,0,31859,0
2024-07-01,SVC006,Extended Warranty,No Return,13-24m,MDL002,VAR010,1,0,29907,0
2024-07-01,SVC006,Extended Warranty,No Return,13-24m,MDL004,VAR020,1,0,12187,0
2024-07-01,SVC006,Extended Warranty,No Return,4-6m,MDL004,VAR023,1,0,5452,0
2024-07-01,SVC006,Extended Warranty,No Return,4-6m,MDL005,VAR026,1,0,12176,0
2024-07-01,SVC006,Extended Warranty,No Return,7-12m,MDL005,VAR025,1,0,35265,0
2024-07-01,SVC006,Goodwill,No Return,25-36m,MDL003,VAR016,1,0,20629,0
2024-07-01,SVC006,Goodwill,No Return,4-6m,MDL003,VAR015,1,0,38693,0
2024-07-01,SVC006,No Claim,Customer Cancellation,0-3m,MDL005,VAR028,0,1,0,198170
2024-07-01,SVC006,No Claim,Customer Cancellation,7-12m,MDL003,VAR013,0,1,0,297925
2024-07-01,SVC006,No Claim,Documentation Issue,0-3m,MDL006,VAR031,0,1,0,234225
2024-07-01,SVC006,No Claim,Documentation Issue,4-6m,MDL003,VAR016,0,1,0,183666
2024-07-01,SVC006,No Claim,Documentation Issue,7-12m,MDL004,VAR019,0,1,0,144796
2024-07-01,SVC006,No Claim,Incorrect Variant,7-12m,MDL005,VAR025,0,1,0,52923
2024-07-01,SVC006,No Claim,Quality Concern,7-12m,MDL002,VAR010,0,1,0,314802
2024-07-01,SVC006,No Claim,Quality Concern,7-12m,MDL004,VAR022,0,1,0,111917
2024-07-01,SVC006,Recall,No Return,13-24m,MDL004,VAR024,1,0,40034,0
2024-07-01,SVC006,Recall,No Return,25-36m,MDL002,VAR011,1,0,33796,0
2024-07-01,SVC006,Recall,No Return,7-12m,MDL003,VAR017,1,0,3948,0
2024-07-01,SVC006,Recall,No Return,7-12m,MDL003,VAR018,1,0,21268,0
2024-07-01,SVC006,Recall,No Return,7-12m,MDL004,VAR019,1,0,24602,0
2024-07-01,SVC006,Standard Warranty,No Return,13-24m,MDL003,VAR013,1,0,24715,0
2024-07-01,SVC006,Standard Warranty,No Return,4-6m,MDL002,VAR012,1,0,29312,0
2024-07-01,SVC006,Standard Warranty,No Return,4-6m,MDL003,VAR014,1,0,11815,0
2024-07-01,SVC006,Standard Warranty,No Return,4-6m,MDL004,VAR021,1,0,23555,0
2024-07-01,SVC006,Standard Warranty,No Return,4-6m,MDL004,VAR022,1,0,21139,0
2024-07-01,SVC006,Standard Warranty,No Return,4-6m,MDL005,VAR027,1,0,27314,0
2024-07-01,SVC007,Extended Warranty,No Return,13-24m,MDL003,VAR018,1,0,42339,0
2024-07-01,SVC007,Extended Warranty,No Return,4-6m,MDL004,VAR019,1,0,3228,0
2024-07-01,SVC007,Extended Warranty,No Return,7-12m,MDL004,VAR022,1,0,11900,0
2024-07-01,SVC007,Extended Warranty,No Return,7-12m,MDL005,VAR025,1,0,9734,0
2024-07-01,SVC007,Goodwill,No Return,13-24m,MDL002,VAR011,1,0,9740,0
2024-07-01,SVC007,Goodwill,No Return,25-36m,MDL004,VAR021,1,0,22498,0
2024-07-01,SVC007,Goodwill,No Return,7-12m,MDL003,VAR014,1,0,3693,0
2024-07-01,SVC007,Goodwill,No Return,7-12m,MDL003,VAR016,1,0,8492,0
2024-07-01,SVC007,No Claim,Customer Cancellation,7-12m,MDL003,VAR014,0,1,0,345826
2024-07-01,SVC007,No Claim,Documentation Issue,0-3m,MDL004,VAR023,0,1,0,332444
2024-07-01,SVC007,No Claim,Exchange,4-6m,MDL002,VAR011,0,1,0,420089
2024-07-01,SVC007,No Claim,Incorrect Variant,7-12m,MDL003,VAR017,0,1,0,224608
2024-07-01,SVC007,No Claim,Quality Concern,4-6m,MDL005,VAR026,0,1,0,367790
2024-07-01,SVC007,No Claim,Transit Damage,4-6m,MDL004,VAR020,0,1,0,312788
2024-07-01,SVC007,Recall,No Return,0-3m,MDL003,VAR017,1,0,11775,0
2024-07-01,SVC007,Recall,No Return,4-6m,MDL002,VAR012,1,0,24334,0
2024-07-01,SVC007,Recall,No Return,4-6m,MDL005,VAR028,1,0,17387,0
2024-07-01,SVC007,Recall,No Return,7-12m,MDL005,VAR029,1,0,41344,0
2024-07-01,SVC007,Standard Warranty,No Return,0-3m,MDL005,VAR027,1,0,23325,0
2024-07-01,SVC007,Standard Warranty,No Return,25-36m,MDL005,VAR026,1,0,20668,0
2024-07-01,SVC007,Standard Warranty,No Return,4-6m,MDL003,VAR013,1,0,8953,0
2024-07-01,SVC007,Standard Warranty,No Return,4-6m,MDL003,VAR015,1,0,4157,0
2024-07-01,SVC007,Standard Warranty,No Return,4-6m,MDL004,VAR023,1,0,27539,0
2024-07-01,SVC007,Standard Warranty,No Return,4-6m,MDL004,VAR024,1,0,3148,0
2024-07-01,SVC007,Standard Warranty,No Return,7-12m,MDL004,VAR020,1,0,3588,0
2024-07-01,SVC008,Extended Warranty,No Return,0-3m,MDL006,VAR032,1,0,7935,0
2024-07-01,SVC008,Extended Warranty,No Return,4-6m,MDL002,VAR012,1,0,2216,0
2024-07-01,SVC008,Goodwill,No Return,0-3m,MDL003,VAR015,1,0,42613,0
2024-07-01,SVC008,Goodwill,No Return,0-3m,MDL004,VAR020,1,0,8168,0
2024-07-01,SVC008,Goodwill,No Return,0-3m,MDL006,VAR031,1,0,16495,0
2024-07-01,SVC008,Goodwill,No Return,25-36m,MDL004,VAR022,1,0,16272,0
2024-07-01,SVC008,Goodwill,No Return,25-36m,MDL005,VAR025,1,0,10359,0
2024-07-01,SVC008,Goodwill,No Return,25-36m,MDL005,VAR027,1,0,6828,0
2024-07-01,SVC008,No Claim,Documentation Issue,7-12m,MDL003,VAR018,0,1,0,75006
2024-07-01,SVC008,No Claim,Incorrect Variant,7-12m,MDL002,VAR012,0,1,0,348413
2024-07-01,SVC008,No Claim,Quality Concern,0-3m,MDL003,VAR015,0,1,0,29762
2024-07-01,SVC008,No Claim,Quality Concern,7-12m,MDL004,VAR024,0,1,0,372980
2024-07-01,SVC008,No Claim,Quality Concern,7-12m,MDL005,VAR027,0,1,0,227731
2024-07-01,SVC008,No Claim,Quality Concern,7-12m,MDL006,VAR033,0,1,0,270409
2024-07-01,SVC008,No Claim,Transit Damage,0-3m,MDL004,VAR021,0,1,0,433180
2024-07-01,SVC008,No Claim,Transit Damage,7-12m,MDL005,VAR030,0,1,0,91472
2024-07-01,SVC008,Recall,No Return,0-3m,MDL003,VAR018,1,0,19640,0
2024-07-01,SVC008,Recall,No Return,13-24m,MDL005,VAR029,1,0,6471,0
2024-07-01,SVC008,Recall,No Return,25-36m,MDL004,VAR023,1,0,29458,0
2024-07-01,SVC008,Recall,No Return,7-12m,MDL003,VAR013,1,0,41477,0
2024-07-01,SVC008,Standard Warranty,No Return,0-3m,MDL005,VAR026,1,0,20994,0
2024-07-01,SVC008,Standard Warranty,No Return,13-24m,MDL003,VAR017,1,0,37311,0
2024-07-01,SVC008,Standard Warranty,No Return,13-24m,MDL004,VAR019,1,0,1845,0
2024-07-01,SVC008,Standard Warranty,No Return,25-36m,MDL004,VAR024,1,0,37356,0
2024-07-01,SVC008,Standard Warranty,No Return,25-36m,MDL005,VAR030,1,0,22104,0
2024-07-01,SVC008,Standard Warranty,No Return,4-6m,MDL003,VAR014,1,0,1996,0
2024-07-01,SVC008,Standard Warranty,No Return,4-6m,MDL005,VAR028,1,0,28292,0
2024-07-01,SVC008,Standard Warranty,No Return,7-12m,MDL003,VAR016,1,0,17967,0
2024-07-01,SVC008,Standard Warranty,No Return,7-12m,MDL004,VAR021,1,0,42412,0
2024-07-01,SVC009,Extended Warranty,No Return,0-3m,MDL005,VAR029,1,0,17017,0
2024-07-01,SVC009,Extended Warranty,No Return,13-24m,MDL003,VAR016,1,0,8265,0
2024-07-01,SVC009,Extended Warranty,No Return,13-24m,MDL005,VAR027,1,0,8480,0
2024-07-01,SVC009,Extended Warranty,No Return,4-6m,MDL007,VAR039,1,0,43003,0
2024-07-01,SVC009,Extended Warranty,No Return,7-12m,MDL005,VAR028,1,0,23427,0
2024-07-01,SVC009,Extended Warranty,No Return,7-12m,MDL006,VAR032,1,0,27175,0
2024-07-01,SVC009,Goodwill,No Return,0-3m,MDL003,VAR014,1,0,15161,0
2024-07-01,SVC009,Goodwill,No Return,13-24m,MDL005,VAR030,1,0,15293,0
2024-07-01,SVC009,Goodwill,No Return,25-36m,MDL006,VAR036,1,0,2950,0
2024-07-01,SVC009,Goodwill,No Return,4-6m,MDL003,VAR013,1,0,23014,0
2024-07-01,SVC009,Goodwill,No Return,4-6m,MDL004,VAR022,1,0,6175,0
2024-07-01,SVC009,Goodwill,No Return,4-6m,MDL006,VAR031,1,0,9882,0
2024-07-01,SVC009,Goodwill,No Return,7-12m,MDL003,VAR015,1,0,22318,0
2024-07-01,SVC009,No Claim,Documentation Issue,0-3m,MDL005,VAR028,0,1,0,366923
2024-07-01,SVC009,No Claim,Documentation Issue,4-6m,MDL005,VAR025,0,1,0,391263
2024-07-01,SVC009,No Claim,Documentation Issue,7-12m,MDL003,VAR013,0,1,0,178261
2024-07-01,SVC009,No Claim,Exchange,0-3m,MDL004,VAR022,0,1,0,421631
2024-07-01,SVC009,No Claim,Exchange,4-6m,MDL003,VAR016,0,1,0,137795
2024-07-01,SVC009,No Claim,Incorrect Variant,0-3m,MDL004,VAR019,0,1,0,76352
2024-07-01,SVC009,Recall,No Return,0-3m,MDL003,VAR018,1,0,3695,0
2024-07-01,SVC009,Recall,No Return,0-3m,MDL005,VAR025,1,0,14950,0
2024-07-01,SVC009,Recall,No Return,0-3m,MDL007,VAR038,1,0,20144,0
2024-07-01,SVC009,Recall,No Return,4-6m,MDL004,VAR020,1,0,21793,0
2024-07-01,SVC009,Recall,No Return,7-12m,MDL004,VAR019,1,0,5513,0
2024-07-01,SVC009,Recall,No Return,7-12m,MDL004,VAR021,1,0,36363,0
2024-07-01,SVC009,Recall,No Return,7-12m,MDL006,VAR033,1,0,18166,0
2024-07-01,SVC009,Standard Warranty,No Return,0-3m,MDL006,VAR035,1,0,18749,0
2024-07-01,SVC009,Standard Warranty,No Return,13-24m,MDL006,VAR034,1,0,14569,0
2024-07-01,SVC009,Standard Warranty,No Return,13-24m,MDL007,VAR041,1,0,2316,0
2024-07-01,SVC009,Standard Warranty,No Return,25-36m,MDL004,VAR023,1,0,19514,0
2024-07-01,SVC009,Standard Warranty,No Return,25-36m,MDL005,VAR026,1,0,17499,0
2024-07-01,SVC009,Standard Warranty,No Return,4-6m,MDL003,VAR017,1,0,26256,0
2024-07-01,SVC009,Standard Warranty,No Return,4-6m,MDL007,VAR037,1,0,20152,0
2024-07-01,SVC009,Standard Warranty,No Return,4-6m,MDL007,VAR040,1,0,3641,0
2024-07-01,SVC009,Standard Warranty,No Return,7-12m,MDL004,VAR024,1,0,40440,0
2024-07-01,SVC010,Extended Warranty,No Return,0-3m,MDL003,VAR018,1,0,21208,0
2024-07-01,SVC010,Extended Warranty,No Return,0-3m,MDL005,VAR028,1,0,28408,0
2024-07-01,SVC010,Extended Warranty,No Return,13-24m,MDL003,VAR014,1,0,2387,0
2024-07-01,SVC010,Extended Warranty,No Return,25-36m,MDL004,VAR020,1,0,21768,0
2024-07-01,SVC010,Extended Warranty,No Return,25-36m,MDL005,VAR026,1,0,18700,0
2024-07-01,SVC010,Extended Warranty,No Return,25-36m,MDL005,VAR030,1,0,25007,0
2024-07-01,SVC010,Goodwill,No Return,0-3m,MDL005,VAR029,1,0,14537,0
2024-07-01,SVC010,Goodwill,No Return,4-6m,MDL003,VAR016,1,0,10294,0
2024-07-01,SVC010,Goodwill,No Return,4-6m,MDL004,VAR021,1,0,40265,0
2024-07-01,SVC010,No Claim,Documentation Issue,4-6m,MDL004,VAR020,0,1,0,26361
2024-07-01,SVC010,No Claim,Exchange,4-6m,MDL003,VAR014,0,1,0,276123
2024-07-01,SVC010,No Claim,Incorrect Variant,7-12m,MDL004,VAR023,0,1,0,109753
2024-07-01,SVC010,No Claim,Quality Concern,0-3m,MDL003,VAR017,0,1,0,81437
2024-07-01,SVC010,Recall,No Return,0-3m,MDL005,VAR025,1,0,27218,0
2024-07-01,SVC010,Recall,No Return,4-6m,MDL003,VAR015,1,0,29810,0
2024-07-01,SVC010,Recall,No Return,7-12m,MDL004,VAR019,1,0,23553,0
2024-07-01,SVC010,Standard Warranty,No Return,0-3m,MDL004,VAR022,1,0,5394,0
2024-07-01,SVC010,Standard Warranty,No Return,0-3m,MDL004,VAR024,1,0,26230,0
2024-07-01,SVC010,Standard Warranty,No Return,25-36m,MDL003,VAR017,1,0,13589,0
2024-07-01,SVC010,Standard Warranty,No Return,25-36m,MDL004,VAR023,1,0,29117,0
2024-07-01,SVC010,Standard Warranty,No Return,7-12m,MDL005,VAR027,1,0,40479,0
2024-07-01,SVC011,Extended Warranty,No Return,13-24m,MDL004,VAR022,1,0,38761,0
2024-07-01,SVC011,Extended Warranty,No Return,25-36m,MDL005,VAR026,1,0,40219,0
2024-07-01,SVC011,Extended Warranty,No Return,4-6m,MDL003,VAR017,1,0,42658,0
2024-07-01,SVC011,Extended Warranty,No Return,7-12m,MDL004,VAR024,1,0,3726,0
2024-07-01,SVC011,Goodwill,No Return,13-24m,MDL004,VAR019,1,0,42445,0
2024-07-01,SVC011,Goodwill,No Return,13-24m,MDL004,VAR021,1,0,30646,0
2024-07-01,SVC011,Goodwill,No Return,4-6m,MDL004,VAR020,1,0,14480,0
2024-07-01,SVC011,Goodwill,No Return,4-6m,MDL005,VAR025,1,0,35601,0
2024-07-01,SVC011,Goodwill,No Return,7-12m,MDL005,VAR027,1,0,40709,0
2024-07-01,SVC011,No Claim,Customer Cancellation,0-3m,MDL003,VAR015,0,1,0,366816
2024-07-01,SVC011,No Claim,Exchange,0-3m,MDL004,VAR021,0,1,0,263586
2024-07-01,SVC011,No Claim,Exchange,7-12m,MDL005,VAR027,0,1,0,436058
2024-07-01,SVC011,No Claim,Incorrect Variant,7-12m,MDL003,VAR018,0,1,0,397696
2024-07-01,SVC011,No Claim,Transit Damage,4-6m,MDL004,VAR024,0,1,0,232488
2024-07-01,SVC011,Recall,No Return,13-24m,MDL003,VAR018,1,0,39300,0
2024-07-01,SVC011,Recall,No Return,7-12m,MDL003,VAR016,1,0,38336,0
2024-07-01,SVC011,Standard Warranty,No Return,13-24m,MDL003,VAR015,1,0,10842,0
2024-07-01,SVC011,Standard Warranty,No Return,13-24m,MDL004,VAR023,1,0,6079,0
2024-07-01,SVC012,Extended Warranty,No Return,0-3m,MDL003,VAR016,1,0,25409,0
2024-07-01,SVC012,Extended Warranty,No Return,13-24m,MDL004,VAR019,1,0,35307,0
2024-07-01,SVC012,Extended Warranty,No Return,13-24m,MDL005,VAR025,1,0,16666,0
2024-07-01,SVC012,Extended Warranty,No Return,13-24m,MDL005,VAR028,1,0,30135,0
2024-07-01,SVC012,Extended Warranty,No Return,25-36m,MDL004,VAR022,1,0,1980,0
2024-07-01,SVC012,Extended Warranty,No Return,7-12m,MDL003,VAR018,1,0,7501,0
2024-07-01,SVC012,Goodwill,No Return,4-6m,MDL004,VAR024,1,0,3755,0
2024-07-01,SVC012,Goodwill,No Return,4-6m,MDL005,VAR026,1,0,10957,0
2024-07-01,SVC012,Goodwill,No Return,7-12m,MDL005,VAR030,1,0,41616,0
2024-07-01,SVC012,No Claim,Customer Cancellation,7-12m,MDL003,VAR016,0,1,0,303028
2024-07-01,SVC012,No Claim,Documentation Issue,0-3m,MDL004,VAR019,0,1,0,101312
2024-07-01,SVC012,No Claim,Transit Damage,4-6m,MDL004,VAR022,0,1,0,281429
2024-07-01,SVC012,Recall,No Return,0-3m,MDL005,VAR029,1,0,17973,0
2024-07-01,SVC012,Recall,No Return,4-6m,MDL004,VAR020,1,0,29947,0
2024-07-01,SVC012,Recall,No Return,4-6m,MDL004,VAR021,1,0,29745,0
2024-07-01,SVC012,Recall,No Return,4-6m,MDL005,VAR027,1,0,29143,0
2024-07-01,SVC012,Recall,No Return,7-12m,MDL006,VAR031,1,0,4277,0
2024-07-01,SVC012,Standard Warranty,No Return,13-24m,MDL004,VAR023,1,0,26497,0
2024-07-01,SVC012,Standard Warranty,No Return,4-6m,MDL006,VAR032,1,0,39252,0
2024-07-01,SVC012,Standard Warranty,No Return,7-12m,MDL003,VAR017,1,0,28357,0
2024-07-01,SVC013,Extended Warranty,No Return,0-3m,MDL007,VAR037,1,0,33880,0
2024-07-01,SVC013,Extended Warranty,No Return,13-24m,MDL004,VAR019,1,0,9783,0
2024-07-01,SVC013,Extended Warranty,No Return,25-36m,MDL005,VAR027,1,0,12949,0
2024-07-01,SVC013,Extended Warranty,No Return,25-36m,MDL007,VAR038,1,0,40010,0
2024-07-01,SVC013,Extended Warranty,No Return,4-6m,MDL004,VAR024,1,0,33208,0
2024-07-01,SVC013,Extended Warranty,No Return,7-12m,MDL004,VAR022,1,0,11359,0
2024-07-01,SVC013,Extended Warranty,No Return,7-12m,MDL005,VAR026,1,0,37959,0
2024-07-01,SVC013,Goodwill,No Return,13-24m,MDL005,VAR029,1,0,2353,0
2024-07-01,SVC013,Goodwill,No Return,4-6m,MDL004,VAR021,1,0,14009,0
2024-07-01,SVC013,Goodwill,No Return,7-12m,MDL003,VAR018,1,0,15219,0
2024-07-01,SVC013,Goodwill,No Return,7-12m,MDL005,VAR025,1,0,19833,0
2024-07-01,SVC013,No Claim,Customer Cancellation,4-6m,MDL005,VAR029,0,1,0,187622
2024-07-01,SVC013,No Claim,Documentation Issue,0-3m,MDL003,VAR017,0,1,0,235477
2024-07-01,SVC013,No Claim,Exchange,7-12m,MDL005,VAR026,0,1,0,84577
2024-07-01,SVC013,No Claim,Incorrect Variant,4-6m,MDL004,VAR020,0,1,0,372310
2024-07-01,SVC013,No Claim,Transit Damage,4-6m,MDL004,VAR023,0,1,0,197869
2024-07-01,SVC013,Recall,No Return,0-3m,MDL006,VAR031,1,0,23189,0
2024-07-01,SVC013,Recall,No Return,0-3m,MDL006,VAR034,1,0,38157,0
2024-07-01,SVC013,Recall,No Return,13-24m,MDL006,VAR032,1,0,26935,0
2024-07-01,SVC013,Recall,No Return,13-24m,MDL006,VAR035,1,0,3714,0
2024-07-01,SVC013,Recall,No Return,13-24m,MDL006,VAR036,1,0,5412,0
2024-07-01,SVC013,Recall,No Return,7-12m,MDL003,VAR017,1,0,43218,0
2024-07-01,SVC013,Recall,No Return,7-12m,MDL005,VAR028,1,0,32393,0
2024-07-01,SVC013,Recall,No Return,7-12m,MDL005,VAR030,1,0,5706,0
2024-07-01,SVC013,Standard Warranty,No Return,0-3m,MDL006,VAR033,1,0,27027,0
2024-07-01,SVC013,Standard Warranty,No Return,4-6m,MDL004,VAR020,1,0,12910,0
2024-07-01,SVC013,Standard Warranty,No Return,4-6m,MDL004,VAR023,1,0,34237,0
2024-07-01,SVC014,Extended Warranty,No Return,0-3m,MDL005,VAR027,1,0,19631,0
2024-07-01,SVC014,Extended Warranty,No Return,0-3m,MDL006,VAR034,1,0,18781,0
2024-07-01,SVC014,Extended Warranty,No Return,13-24m,MDL004,VAR023,1,0,38845,0
2024-07-01,SVC014,Extended Warranty,No Return,13-24m,MDL005,VAR025,1,0,11561,0
2024-07-01,SVC014,Extended Warranty,No Return,25-36m,MDL005,VAR030,1,0,39307,0
2024-07-01,SVC014,Extended Warranty,No Return,25-36m,MDL006,VAR036,1,0,12504,0
2024-07-01,SVC014,Extended Warranty,No Return,4-6m,MDL004,VAR020,1,0,3884,0
2024-07-01,SVC014,Extended Warranty,No Return,4-6m,MDL004,VAR021,1,0,26275,0
2024-07-01,SVC014,Extended Warranty,No Return,4-6m,MDL006,VAR031,1,0,12457,0
2024-07-01,SVC014,Extended Warranty,No Return,4-6m,MDL006,VAR035,1,0,5150,0
2024-07-01,SVC014,Goodwill,No Return,0-3m,MDL005,VAR029,1,0,5687,0
2024-07-01,SVC014,Goodwill,No Return,0-3m,MDL006,VAR032,1,0,35303,0
2024-07-01,SVC014,Goodwill,No Return,7-12m,MDL004,VAR019,1,0,38997,0
2024-07-01,SVC014,No Claim,Customer Cancellation,0-3m,MDL004,VAR024,0,1,0,338865
2024-07-01,SVC014,No Claim,Exchange,0-3m,MDL004,VAR021,0,1,0,361452
2024-07-01,SVC014,No Claim,Incorrect Variant,7-12m,MDL003,VAR018,0,1,0,228064
2024-07-01,SVC014,No Claim,Incorrect Variant,7-12m,MDL005,VAR027,0,1,0,98014
2024-07-01,SVC014,No Claim,Transit Damage,4-6m,MDL005,VAR030,0,1,0,360649
2024-07-01,SVC014,Recall,No Return,25-36m,MDL003,VAR018,1,0,9095,0
2024-07-01,SVC014,Recall,No Return,4-6m,MDL004,VAR022,1,0,37167,0
2024-07-01,SVC014,Standard Warranty,No Return,0-3m,MDL006,VAR033,1,0,34847,0
2024-07-01,SVC014,Standard Warranty,No Return,13-24m,MDL004,VAR024,1,0,41777,0
2024-07-01,SVC014,Standard Warranty,No Return,4-6m,MDL005,VAR026,1,0,26204,0
2024-07-01,SVC014,Standard Warranty,No Return,4-6m,MDL005,VAR028,1,0,19908,0
2024-07-01,SVC014,Standard Warranty,No Return,4-6m,MDL007,VAR037,1,0,17064,0
2024-07-01,SVC014,Standard Warranty,No Return,4-6m,MDL007,VAR038,1,0,5679,0
2024-07-01,SVC015,Extended Warranty,No Return,0-3m,MDL004,VAR019,1,0,40664,0
2024-07-01,SVC015,Extended Warranty,No Return,0-3m,MDL005,VAR027,1,0,10340,0
2024-07-01,SVC015,Extended Warranty,No Return,13-24m,MDL005,VAR026,1,0,25391,0
2024-07-01,SVC015,Extended Warranty,No Return,7-12m,MDL006,VAR031,1,0,11557,0
2024-07-01,SVC015,Goodwill,No Return,0-3m,MDL004,VAR020,1,0,37087,0
2024-07-01,SVC015,Goodwill,No Return,7-12m,MDL004,VAR021,1,0,23115,0
2024-07-01,SVC015,No Claim,Documentation Issue,4-6m,MDL005,VAR028,0,1,0,340758
2024-07-01,SVC015,No Claim,Documentation Issue,7-12m,MDL006,VAR031,0,1,0,271732
2024-07-01,SVC015,No Claim,Exchange,7-12m,MDL005,VAR025,0,1,0,39938
2024-07-01,SVC015,No Claim,Incorrect Variant,7-12m,MDL004,VAR019,0,1,0,415554
2024-07-01,SVC015,No Claim,Incorrect Variant,7-12m,MDL004,VAR022,0,1,0,305085
2024-07-01,SVC015,Recall,No Return,25-36m,MDL004,VAR022,1,0,12342,0
2024-07-01,SVC015,Recall,No Return,7-12m,MDL004,VAR024,1,0,26135,0
2024-07-01,SVC015,Recall,No Return,7-12m,MDL005,VAR030,1,0,26806,0
2024-07-01,SVC015,Standard Warranty,No Return,13-24m,MDL005,VAR028,1,0,21368,0
2024-07-01,SVC015,Standard Warranty,No Return,25-36m,MDL005,VAR029,1,0,22022,0
2024-07-01,SVC015,Standard Warranty,No Return,25-36m,MDL006,VAR032,1,0,36181,0
2024-07-01,SVC015,Standard Warranty,No Return,4-6m,MDL004,VAR023,1,0,28940,0
2024-07-01,SVC015,Standard Warranty,No Return,4-6m,MDL005,VAR025,1,0,7187,0
2024-07-01,SVC016,Extended Warranty,No Return,0-3m,MDL005,VAR030,1,0,30373,0
2024-07-01,SVC016,Extended Warranty,No Return,0-3m,MDL006,VAR034,1,0,3919,0
2024-07-01,SVC016,Extended Warranty,No Return,0-3m,MDL008,VAR045,1,0,8214,0
2024-07-01,SVC016,Extended Warranty,No Return,13-24m,MDL004,VAR021,1,0,27804,0
2024-07-01,SVC016,Extended Warranty,No Return,13-24m,MDL008,VAR044,1,0,14681,0
2024-07-01,SVC016,Extended Warranty,No Return,4-6m,MDL005,VAR025,1,0,21069,0
2024-07-01,SVC016,Extended Warranty,No Return,7-12m,MDL007,VAR037,1,0,11231,0
2024-07-01,SVC016,Goodwill,No Return,0-3m,MDL004,VAR020,1,0,35311,0
2024-07-01,SVC016,Goodwill,No Return,0-3m,MDL007,VAR041,1,0,23308,0
2024-07-01,SVC016,Goodwill,No Return,0-3m,MDL007,VAR042,1,0,3219,0
2024-07-01,SVC016,Goodwill,No Return,13-24m,MDL005,VAR027,1,0,19340,0
